link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
1,694.9886965468962,,694.9886965468962,0.15369392224616088,,0.15369392224616088,1.174881779027576,,1.174881779027576,0.4964204975334973,,0.4964204975334973,694.9886965468962,,694.9886965468962
2,416.0425104623124,,416.0425104623124,0.14141262416422096,,0.14141262416422096,1.0809999057016584,,1.0809999057016584,0.29717322175879457,,0.29717322175879457,416.0425104623124,,416.0425104623124
3,16343.455103816126,,16343.455103816126,0.7054666502673097,,0.7054666502673097,2.9483631747173105,,2.9483631747173105,2.4762810763357765,,2.4762810763357765,16343.455103816126,,16343.455103816126
4,1488.5790732199725,,1488.5790732199725,0.7909198929667575,,0.7909198929667575,1.5481959399621963,,1.5481959399621963,1.0632707665856946,,1.0632707665856946,1488.5790732199725,,1488.5790732199725
5,1230.1366639007204,,1230.1366639007204,0.72125040180037,,0.72125040180037,1.4118205316279333,,1.4118205316279333,0.8786690456433717,,0.8786690456433717,1230.1366639007204,,1230.1366639007204
6,685.7404314178377,,685.7404314178377,0.26919711931352874,,0.26919711931352874,1.1714026709899752,,1.1714026709899752,0.4898145938698841,,0.4898145938698841,685.7404314178377,,685.7404314178377
7,0.0,,0.0,0.2298075,,0.2298075,1.0,,1.0,0.0,,0.0,0.0,,0.0
8,0.0,,0.0,1.7724795,,1.7724795,1.0,,1.0,0.0,,0.0,0.0,,0.0
9,685.7404314178377,,685.7404314178377,2.076287220574976,,2.076287220574976,1.1714026709899752,,1.1714026709899752,0.4898145938698841,,0.4898145938698841,685.7404314178377,,685.7404314178377
10,0.0,,0.0,0.404562,,0.404562,1.0,,1.0,0.0,,0.0,0.0,,0.0
11,1012.3573041978557,,1012.3573041978557,0.04103571867461225,,0.04103571867461225,1.307452962295681,,1.307452962295681,0.7231123601413255,,0.7231123601413255,1012.3573041978557,,1012.3573041978557
12,1440.9781637676876,,1440.9781637676876,0.04777302139527658,,0.04777302139527658,1.5221124512609627,,1.5221124512609627,1.0292701169769198,,1.0292701169769198,1440.9781637676876,,1440.9781637676876
13,0.0,,0.0,2.77134,,2.77134,1.0,,1.0,0.0,,0.0,0.0,,0.0
14,0.0,,0.0,2.77134,,2.77134,1.0,,1.0,0.0,,0.0,0.0,,0.0
15,0.0,,0.0,0.675894,,0.675894,1.0,,1.0,0.0,,0.0,0.0,,0.0
16,0.0,,0.0,0.675894,,0.675894,1.0,,1.0,0.0,,0.0,0.0,,0.0
17,12168.861849258574,,12168.861849258574,0.4832401332671396,,0.4832401332671396,2.2517829791420123,,2.2517829791420123,1.8437669468573596,,1.8437669468573596,12168.861849258574,,12168.861849258574
18,522.5265351763642,,522.5265351763642,0.6214183675090461,,0.6214183675090461,1.1140093515740181,,1.1140093515740181,0.3732332394116887,,0.3732332394116887,522.5265351763642,,522.5265351763642
19,608.2307697715619,,608.2307697715619,0.6376900463860316,,0.6376900463860316,1.143179397685517,,1.143179397685517,0.4344505498368299,,0.4344505498368299,608.2307697715619,,608.2307697715619
20,305.22793355686497,,305.22793355686497,0.19481629321282515,,0.19481629321282515,1.0508995995416193,,1.0508995995416193,0.21801995254061785,,0.21801995254061785,305.22793355686497,,305.22793355686497
21,783.6000949395651,,783.6000949395651,0.22419408159488946,,0.22419408159488946,1.2093725154203891,,1.2093725154203891,0.5597143535282608,,0.5597143535282608,783.6000949395651,,783.6000949395651
22,467.0208256369663,,467.0208256369663,1.0313099034011937,,1.0313099034011937,1.0963346051683327,,1.0963346051683327,0.3335863040264045,,0.3335863040264045,467.0208256369663,,467.0208256369663
23,889.6322302331318,,889.6322302331318,1.1789427687380853,,1.1789427687380853,1.2532758103242256,,1.2532758103242256,0.6354515930236656,,0.6354515930236656,889.6322302331318,,889.6322302331318
24,4760.175499209089,,4760.175499209089,0.17083565838009473,,0.17083565838009473,1.6491042674707241,,1.6491042674707241,1.1900438748022724,,1.1900438748022724,4760.175499209089,,4760.175499209089
25,1291.8056260526798,,1291.8056260526798,0.11309918331794057,,0.11309918331794057,1.0917647265543093,,1.0917647265543093,0.32295140651316995,,0.32295140651316995,1291.8056260526798,,1291.8056260526798
26,191.00462799843777,,191.00462799843777,0.12275141511673136,,0.12275141511673136,1.0251967070203771,,1.0251967070203771,0.13643187714174126,,0.13643187714174126,191.00462799843777,,191.00462799843777
27,529.6789693550706,,529.6789693550706,0.13366659254165614,,0.13366659254165614,1.1163582137283417,,1.1163582137283417,0.3783421209679076,,0.3783421209679076,529.6789693550706,,529.6789693550706
28,0.0,,0.0,1.1544686666666666,,1.1544686666666666,1.0,,1.0,0.0,,0.0,0.0,,0.0
29,0.0,,0.0,4.387134,,4.387134,1.0,,1.0,0.0,,0.0,0.0,,0.0
30,0.0,,0.0,4.387134,,4.387134,1.0,,1.0,0.0,,0.0,0.0,,0.0
31,0.0,,0.0,4.754736,,4.754736,1.0,,1.0,0.0,,0.0,0.0,,0.0
32,0.0,,0.0,4.754736,,4.754736,1.0,,1.0,0.0,,0.0,0.0,,0.0
33,0.0,,0.0,4.109622,,4.109622,1.0,,1.0,0.0,,0.0,0.0,,0.0
34,0.0,,0.0,4.109622,,4.109622,1.0,,1.0,0.0,,0.0,0.0,,0.0
35,0.0,,0.0,4.429902,,4.429902,1.0,,1.0,0.0,,0.0,0.0,,0.0
36,0.0,,0.0,4.429902,,4.429902,1.0,,1.0,0.0,,0.0,0.0,,0.0
37,0.0,,0.0,5.159502,,5.159502,1.0,,1.0,0.0,,0.0,0.0,,0.0
38,0.0,,0.0,5.159502,,5.159502,1.0,,1.0,0.0,,0.0,0.0,,0.0
39,0.0,,0.0,4.532646,,4.532646,1.0,,1.0,0.0,,0.0,0.0,,0.0
40,0.0,,0.0,4.532646,,4.532646,1.0,,1.0,0.0,,0.0,0.0,,0.0
41,0.0,,0.0,2.8086,,2.8086,1.0,,1.0,0.0,,0.0,0.0,,0.0
42,0.0,,0.0,2.8086,,2.8086,1.0,,1.0,0.0,,0.0,0.0,,0.0
43,0.0,,0.0,2.281248,,2.281248,1.0,,1.0,0.0,,0.0,0.0,,0.0
44,0.0,,0.0,2.281248,,2.281248,1.0,,1.0,0.0,,0.0,0.0,,0.0
45,0.0,,0.0,7.42026,,7.42026,1.0,,1.0,0.0,,0.0,0.0,,0.0
46,0.0,,0.0,7.42026,,7.42026,1.0,,1.0,0.0,,0.0,0.0,,0.0
47,0.0,,0.0,6.409464,,6.409464,1.0,,1.0,0.0,,0.0,0.0,,0.0
48,0.0,,0.0,6.409464,,6.409464,1.0,,1.0,0.0,,0.0,0.0,,0.0
49,0.0,,0.0,6.738432,,6.738432,1.0,,1.0,0.0,,0.0,0.0,,0.0
50,0.0,,0.0,6.738432,,6.738432,1.0,,1.0,0.0,,0.0,0.0,,0.0
51,0.0,,0.0,6.747288,,6.747288,1.0,,1.0,0.0,,0.0,0.0,,0.0
