link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
21022,0.0,,0.0,0.032239500000000004,,0.032239500000000004,1.0,,1.0,0.0,,0.0,0.0,,0.0
21023,0.0,,0.0,0.037293,,0.037293,1.0,,1.0,0.0,,0.0,0.0,,0.0
21024,0.0,,0.0,0.0639465,,0.0639465,1.0,,1.0,0.0,,0.0,0.0,,0.0
21025,0.0,,0.0,0.12042449999999998,,0.12042449999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
21026,0.0,,0.0,0.070191,,0.070191,1.0,,1.0,0.0,,0.0,0.0,,0.0
21027,0.0,,0.0,0.036558,,0.036558,1.0,,1.0,0.0,,0.0,0.0,,0.0
21028,0.0,,0.0,0.06760050000000001,,0.06760050000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21029,0.0,,0.0,0.0435885,,0.0435885,1.0,,1.0,0.0,,0.0,0.0,,0.0
21030,0.0,,0.0,0.044709,,0.044709,1.0,,1.0,0.0,,0.0,0.0,,0.0
21031,0.0,,0.0,0.1479915,,0.1479915,1.0,,1.0,0.0,,0.0,0.0,,0.0
21032,0.0,,0.0,0.037701,,0.037701,1.0,,1.0,0.0,,0.0,0.0,,0.0
21033,0.0,,0.0,0.19847549999999997,,0.19847549999999997,1.0,,1.0,0.0,,0.0,0.0,,0.0
21034,0.0,,0.0,0.11887800000000001,,0.11887800000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21035,0.0,,0.0,0.12610200000000002,,0.12610200000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
21036,0.0,,0.0,0.1450125,,0.1450125,1.0,,1.0,0.0,,0.0,0.0,,0.0
21037,0.0,,0.0,0.12093899999999999,,0.12093899999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
21038,0.0,,0.0,0.15087,,0.15087,1.0,,1.0,0.0,,0.0,0.0,,0.0
21039,0.0,,0.0,0.115998,,0.115998,1.0,,1.0,0.0,,0.0,0.0,,0.0
21040,0.0,,0.0,0.14940599999999998,,0.14940599999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
21041,0.0,,0.0,0.1173135,,0.1173135,1.0,,1.0,0.0,,0.0,0.0,,0.0
21042,0.0,,0.0,0.3195075,,0.3195075,1.0,,1.0,0.0,,0.0,0.0,,0.0
21043,0.0,,0.0,0.3195075,,0.3195075,1.0,,1.0,0.0,,0.0,0.0,,0.0
21044,0.0,,0.0,0.084918,,0.084918,1.0,,1.0,0.0,,0.0,0.0,,0.0
21045,0.0,,0.0,0.23425500000000002,,0.23425500000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
21046,0.0,,0.0,0.23425500000000002,,0.23425500000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
21047,0.0,,0.0,0.045711,,0.045711,1.0,,1.0,0.0,,0.0,0.0,,0.0
21048,0.0,,0.0,0.045711,,0.045711,1.0,,1.0,0.0,,0.0,0.0,,0.0
