Node_ID,Lon,Lat,Tract_Node
0,-97.7966751,30.469115,0
1,-97.7967909,30.4694032,0
2,-97.7976688,30.4688175,0
3,-97.8033397,30.4794276,0
4,-97.8018903,30.4800381,0
5,-97.7926677,30.3577606,0
6,-97.7935,30.355528,0
7,-97.7212578,30.3600481,0
8,-97.7207879,30.3608784,0
9,-97.7213105,30.356458,0
10,-97.7536576,30.3356151,0
11,-97.7537764,30.3355157,0
12,-97.7849585,30.424051,0
13,-97.78604,30.422859,0
14,-97.8270466,30.1928189,0
15,-97.8263656,30.1925012,0
16,-97.8278396,30.1931791,0
17,-97.755958,30.3368671,0
18,-97.7116293,30.2750749,0
19,-97.7121054,30.2749996,0
20,-97.7108767,30.2752105,0
21,-97.768747,30.1919796,0
22,-97.7660162,30.1959323,0
23,-97.7957259,30.2215951,0
24,-97.7961128,30.2217917,0
25,-97.7940548,30.2207904,0
26,-97.7672291,30.1938066,0
27,-97.767847,30.1892425,0
28,-97.7678946,30.1891304,0
29,-97.7693002,30.1898663,0
30,-97.7681,30.1875213,0
31,-97.7685194,30.1849662,0
32,-97.76896,30.1836264,0
33,-97.7673072,30.1830859,0
34,-97.6736783,30.3994214,0
35,-97.6724023,30.3960325,0
36,-97.7690895,30.1832398,0
37,-97.7697721,30.1808013,0
38,-97.7699022,30.1790404,0
39,-97.7693046,30.1825785,0
40,-97.7698196,30.17766,0
41,-97.7697737,30.1769517,0
42,-97.7656334,30.1766002,0
43,-97.6741238,30.3817511,0
44,-97.7694814,30.1751445,0
45,-97.7688255,30.1734696,0
46,-97.7697327,30.1763225,0
47,-97.8013239,30.3427651,0
48,-97.8015588,30.3428969,0
49,-97.7407552,30.416861,0
50,-97.7393944,30.416185,0
51,-97.7991978,30.346093,0
52,-97.7421442,30.4175215,0
53,-97.7442941,30.3617218,0
54,-97.7430762,30.3639232,0
55,-97.739974,30.374358,0
56,-97.7426044,30.3657246,0
57,-97.7419858,30.3679376,0
58,-97.682859,30.354948,0
