"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
1997,174.7782,1007.7025,1182.4807,0.0202595,0.0214424,0.0214424,0.0436945,0.251926,0.251926,3.81855,22.0163,25.8348,0.0590153,0.360127,0.419142,64.7045,61.1348,0.0202595,0.0214424,0.0214424,174.7782,1007.7025,174.7782,1007.7025,1182.4807
1999,745.6528,,745.6528,0.0992281,,0.0992281,0.532609,,0.532609,46.4624,,46.4624,1.23316,,1.23316,37.6774,,0.0992281,,0.0992281,745.6528,,745.6528,,745.6528
2000,1051.9461,188.6577,1240.6039,0.0208662,0.0196481,0.0208662,0.262987,0.0471644,0.262987,22.2771,3.9952,26.2723,0.365835,0.0617795,0.427614,60.8938,64.6688,0.0208662,0.0196481,0.0208662,1051.9461,188.6577,1051.9461,188.6577,1240.6039
2002,302.4018,1100.8482,1403.2500,0.125761,0.133453,0.133453,0.0756004,0.275212,0.275212,40.7759,148.4384,189.2142,0.633841,2.44852,3.08236,64.3314,60.6236,0.125761,0.133453,0.133453,302.4018,1100.8482,302.4018,1100.8482,1403.2500
2004,1218.1472,,1218.1472,0.103162,,0.103162,0.304537,,0.304537,125.5861,,125.5861,2.09445,,2.09445,59.9615,,0.103162,,0.103162,1218.1472,,1218.1472,,1218.1472
2005,21.6000,55.0436,76.6436,0.137532,0.137936,0.137936,0.0154286,0.0393169,0.0393169,2.22588,5.67224,7.89812,0.0495114,0.126541,0.176053,44.9569,44.8253,0.137532,0.137936,0.137936,21.6000,55.0436,21.6000,55.0436,76.6436
2007,6,,6,0.142083,,0.142083,0.00428571,,0.00428571,0.639282,,0.639282,0.0142083,,0.0142083,44.9937,,0.142083,,0.142083,6,,6,,6
2008,48.6000,498.5356,547.1356,0.179416,0.197839,0.197839,0.0347143,0.356097,0.356097,6.51862,66.8676,73.3862,0.145327,1.64383,1.78915,44.8549,40.6780,0.179416,0.197839,0.197839,48.6000,498.5356,48.6000,498.5356,547.1356
2010,498.5356,48.6000,547.1356,0.283921,0.257482,0.283921,0.356097,0.0347143,0.356097,95.9626,9.35497,105.3176,2.35908,0.20856,2.56764,40.6780,44.8549,0.283921,0.257482,0.283921,498.5356,48.6000,498.5356,48.6000,547.1356
2012,1093.1278,291.6018,1384.7296,0.135478,0.12769,0.135478,0.273282,0.0729004,0.273282,149.7399,39.9445,189.6844,2.46825,0.620578,3.08882,60.6665,64.3665,0.135478,0.12769,0.135478,1093.1278,291.6018,1093.1278,291.6018,1384.7296
2014,4.8,,4.8,0.0124012,,0.0124012,0.00342857,,0.00342857,0.04464,,0.04464,0.0009921,,0.0009921,44.9955,,0.0124012,,0.0124012,4.8,,4.8,,4.8
2015,778.8623,,778.8623,0.145409,,0.145409,0.55633,,0.55633,70.3453,,70.3453,1.88756,,1.88756,37.2678,,0.145409,,0.145409,778.8623,,778.8623,,778.8623
2016,0.0000,0.0000,0.0000,0.183323,0.183323,0.183323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.183323,0.183323,0.183323,0.0000,0.0000,0.0000,0.0000,0.0000
2018,4.8,,4.8,0.257411,,0.257411,0.00342857,,0.00342857,0.926587,,0.926587,0.0205929,,0.0205929,44.9955,,0.257411,,0.257411,4.8,,4.8,,4.8
2019,4.8,,4.8,0.259034,,0.259034,0.00342857,,0.00342857,0.932429,,0.932429,0.0207227,,0.0207227,44.9955,,0.259034,,0.259034,4.8,,4.8,,4.8
2020,4.8,,4.8,0.159275,,0.159275,0.00342857,,0.00342857,0.573331,,0.573331,0.012742,,0.012742,44.9955,,0.159275,,0.159275,4.8,,4.8,,4.8
2021,168.8270,305.0092,473.8362,0.202651,0.208587,0.208587,0.120591,0.217864,0.217864,25.1334,45.4070,70.5405,0.570215,1.06035,1.63057,44.0771,42.8227,0.202651,0.208587,0.208587,168.8270,305.0092,168.8270,305.0092,473.8362
2023,0.0000,0.0000,0.0000,0.180288,0.180288,0.180288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.180288,0.180288,0.180288,0.0000,0.0000,0.0000,0.0000,0.0000
2025,21.6000,55.0436,76.6436,0.135319,0.135716,0.135716,0.0154286,0.0393169,0.0393169,2.19007,5.58098,7.77105,0.0487148,0.124505,0.17322,44.9569,44.8253,0.135319,0.135716,0.135716,21.6000,55.0436,21.6000,55.0436,76.6436
2027,232.2000,293.4000,525.6000,0.292951,0.296974,0.296974,0.165857,0.209571,0.209571,49.3506,62.3578,111.7084,1.13372,1.4522,2.58592,43.5299,42.9402,0.292951,0.296974,0.296974,232.2000,293.4000,232.2000,293.4000,525.6000
2029,0.0000,0.0000,0.0000,0.71296,0.71296,0.71296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.71296,0.71296,0.71296,0.0000,0.0000,0.0000,0.0000,0.0000
2031,422.5592,,422.5592,0.198417,,0.198417,0.301828,,0.301828,58.0677,,58.0677,1.39738,,1.39738,41.5547,,0.198417,,0.198417,422.5592,,422.5592,,422.5592
2032,0.0000,0.0000,0.0000,0.274483,0.274483,0.274483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.274483,0.274483,0.274483,0.0000,0.0000,0.0000,0.0000,0.0000
2034,0.0000,0.0000,0.0000,0.163565,0.163565,0.163565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.163565,0.163565,0.163565,0.0000,0.0000,0.0000,0.0000,0.0000
2036,0.0000,0.0000,0.0000,0.260504,0.260504,0.260504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.260504,0.260504,0.260504,0.0000,0.0000,0.0000,0.0000,0.0000
2038,0.0000,0.0000,0.0000,0.90468,0.90468,0.90468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.90468,0.90468,0.90468,0.0000,0.0000,0.0000,0.0000,0.0000
2040,0.0000,,0.0000,0.049476,,0.049476,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.049476,,0.049476,0.0000,,0.0000,,0.0000
2041,21.6000,55.0436,76.6436,0.137075,0.137478,0.137478,0.0154286,0.0393169,0.0393169,2.21849,5.65342,7.87191,0.0493471,0.126121,0.175468,44.9569,44.8253,0.137075,0.137478,0.137478,21.6000,55.0436,21.6000,55.0436,76.6436
2043,0.0000,0.0000,0.0000,0.482755,0.482755,0.482755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.482755,0.482755,0.482755,0.0000,0.0000,0.0000,0.0000,0.0000
2045,0.0000,0.0000,0.0000,0.269391,0.269391,0.269391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.269391,0.269391,0.269391,0.0000,0.0000,0.0000,0.0000,0.0000
2047,0.0000,0.0000,0.0000,0.320429,0.320429,0.320429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.320429,0.320429,0.320429,0.0000,0.0000,0.0000,0.0000,0.0000
2049,0.0000,,0.0000,0.206611,,0.206611,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.206611,,0.206611,0.0000,,0.0000,,0.0000
2050,646.7366,,646.7366,0.211117,,0.211117,0.461955,,0.461955,88.5078,,88.5078,2.27561,,2.27561,38.8941,,0.211117,,0.211117,646.7366,,646.7366,,646.7366
2051,21.6000,55.0436,76.6436,0.136352,0.136752,0.136752,0.0154286,0.0393169,0.0393169,2.20679,5.62359,7.83037,0.0490867,0.125456,0.174542,44.9569,44.8253,0.136352,0.136752,0.136752,21.6000,55.0436,21.6000,55.0436,76.6436
2053,6,2.4,8.4,0.122064,0.122051,0.122064,0.00428571,0.00171429,0.00428571,0.54921,0.219684,0.768894,0.0122064,0.00488204,0.0170884,44.9937,44.9984,0.122064,0.122051,0.122064,6,2.4,6,2.4,8.4
2055,2.4,6,8.4,0.122059,0.122072,0.122072,0.00171429,0.00428571,0.00428571,0.219698,0.549246,0.768944,0.00488236,0.0122072,0.0170895,44.9984,44.9937,0.122059,0.122072,0.122072,2.4,6,2.4,6,8.4
2057,58.2000,779.0097,837.2097,0.11476,0.137992,0.137992,0.0415714,0.556436,0.556436,4.98815,66.7666,71.7547,0.111317,1.79162,1.90294,44.8101,37.2660,0.11476,0.137992,0.137992,58.2000,779.0097,58.2000,779.0097,837.2097
2059,779.0097,58.2000,837.2097,0.144032,0.119783,0.144032,0.556436,0.0415714,0.556436,69.6887,5.20646,74.8951,1.87003,0.116189,1.98622,37.2660,44.8101,0.144032,0.119783,0.144032,779.0097,58.2000,779.0097,58.2000,837.2097
2061,21.6000,55.0436,76.6436,0.136762,0.137163,0.137163,0.0154286,0.0393169,0.0393169,2.21342,5.64048,7.8539,0.0492342,0.125833,0.175067,44.9569,44.8253,0.136762,0.137163,0.137163,21.6000,55.0436,21.6000,55.0436,76.6436
2063,4115.8923,,4115.8923,0.234536,,0.234536,0.62362,,0.62362,1161.8876,,1161.8876,16.0887,,16.0887,72.2175,,0.234536,,0.234536,4115.8923,,4115.8923,,4115.8923
2064,305.0092,168.8270,473.8362,0.123352,0.119842,0.123352,0.217864,0.120591,0.217864,26.8524,14.8632,41.7156,0.62706,0.337209,0.964269,42.8227,44.0771,0.123352,0.119842,0.123352,305.0092,168.8270,305.0092,168.8270,473.8362
2066,346.5881,,346.5881,0.581593,,0.581593,0.247563,,0.247563,142.4092,,142.4092,3.35956,,3.35956,42.3893,,0.581593,,0.581593,346.5881,,346.5881,,346.5881
2067,21.6000,55.0436,76.6436,0.104993,0.105301,0.105301,0.0154286,0.0393169,0.0393169,1.69925,4.33023,6.02948,0.0377973,0.0966023,0.1344,44.9569,44.8253,0.104993,0.105301,0.105301,21.6000,55.0436,21.6000,55.0436,76.6436
2069,64.5574,210.6378,275.1952,0.134071,0.137304,0.137304,0.0461125,0.150456,0.150456,6.45949,21.0760,27.5355,0.144255,0.482022,0.626277,44.7783,43.7241,0.134071,0.137304,0.137304,64.5574,210.6378,64.5574,210.6378,275.1952
2071,21.6000,104.7973,126.3973,0.454307,0.45852,0.45852,0.0154286,0.0748552,0.0748552,7.35273,35.6734,43.0262,0.16355,0.800861,0.964411,44.9569,44.5439,0.454307,0.45852,0.45852,21.6000,104.7973,21.6000,104.7973,126.3973
2073,256.5134,172.7144,429.2278,0.314055,0.308751,0.314055,0.183224,0.123367,0.183224,58.1395,39.1462,97.2858,1.34265,0.888764,2.23142,43.3019,44.0457,0.314055,0.308751,0.314055,256.5134,172.7144,256.5134,172.7144,429.2278
2075,171.6365,600.8207,772.4572,0.129456,0.144551,0.144551,0.122598,0.429158,0.429158,16.3144,57.1092,73.4236,0.370323,1.44749,1.81781,44.0545,39.4539,0.129456,0.144551,0.144551,171.6365,600.8207,171.6365,600.8207,772.4572
2077,222.4681,256.5134,478.9815,0.19365,0.195066,0.195066,0.158906,0.183224,0.183224,31.3188,36.1117,67.4305,0.718017,0.833951,1.55197,43.6185,43.3019,0.19365,0.195066,0.195066,222.4681,256.5134,222.4681,256.5134,478.9815
2079,15.0000,,15.0000,0.129956,,0.129956,0.0107143,,0.0107143,1.4612,,1.4612,0.032489,,0.032489,44.9751,,0.129956,,0.129956,15.0000,,15.0000,,15.0000
2080,237.1208,750.0537,987.1744,0.062334,0.072045,0.072045,0.169372,0.535753,0.535753,10.7122,33.8844,44.5966,0.246345,0.900627,1.14697,43.4845,37.6231,0.062334,0.072045,0.072045,237.1208,750.0537,237.1208,750.0537,987.1744
2082,159.8392,381.0234,540.8625,0.131418,0.138084,0.138084,0.114171,0.27216,0.27216,15.4561,36.8442,52.3003,0.350095,0.876885,1.22698,44.1484,42.0171,0.131418,0.138084,0.138084,159.8392,381.0234,159.8392,381.0234,540.8625
2084,381.0234,159.8392,540.8625,0.116544,0.110918,0.116544,0.27216,0.114171,0.27216,31.0968,13.0451,44.1420,0.740099,0.295483,1.03558,42.0171,44.1484,0.116544,0.110918,0.116544,381.0234,159.8392,381.0234,159.8392,540.8625
2086,1417.3467,,1417.3467,0.0244631,,0.0244631,1.01239,,1.01239,17.2293,,17.2293,0.577878,,0.577878,29.8147,,0.0244631,,0.0244631,1417.3467,,1417.3467,,1417.3467
2087,286.2501,,286.2501,0.138799,,0.138799,0.204464,,0.204464,28.4819,,28.4819,0.662189,,0.662189,43.0117,,0.138799,,0.138799,286.2501,,286.2501,,286.2501
2088,0.0000,,0.0000,0.0312373,,0.0312373,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0312373,,0.0312373,0.0000,,0.0000,,0.0000
2089,468.8883,,468.8883,0.173934,,0.173934,0.33492,,0.33492,55.7625,,55.7625,1.35926,,1.35926,41.0242,,0.173934,,0.173934,468.8883,,468.8883,,468.8883
2090,70.6429,137.3337,207.9766,0.13628,0.137594,0.137594,0.0504592,0.0980955,0.0980955,7.17972,13.9578,21.1375,0.160453,0.314938,0.475391,44.7464,44.3192,0.13628,0.137594,0.137594,70.6429,137.3337,70.6429,137.3337,207.9766
2092,171.1028,140.6794,311.7822,0.140446,0.139698,0.140446,0.122216,0.100485,0.122216,17.6460,14.5084,32.1544,0.400511,0.327544,0.728055,44.0588,44.2945,0.140446,0.139698,0.140446,171.1028,140.6794,171.1028,140.6794,311.7822
2094,188.1557,,188.1557,0.0770321,,0.0770321,0.134397,,0.134397,10.6092,,10.6092,0.241567,,0.241567,43.9181,,0.0770321,,0.0770321,188.1557,,188.1557,,188.1557
2095,247.2439,,247.2439,0.125848,,0.125848,0.176603,,0.176603,22.5014,,22.5014,0.518587,,0.518587,43.3899,,0.125848,,0.125848,247.2439,,247.2439,,247.2439
2096,246.0745,,246.0745,0.142236,,0.142236,0.175768,,0.175768,25.3176,,25.3176,0.583343,,0.583343,43.4009,,0.142236,,0.142236,246.0745,,246.0745,,246.0745
2097,77.5424,,77.5424,0.202914,,0.202914,0.0553874,,0.0553874,11.7244,,11.7244,0.26224,,0.26224,44.7086,,0.202914,,0.202914,77.5424,,77.5424,,77.5424
2098,669.6405,1083.5813,1753.2218,0.116884,0.134441,0.134441,0.478315,0.773987,0.773987,50.3710,81.5081,131.8791,1.3045,2.42797,3.73247,38.6133,33.5705,0.116884,0.134441,0.134441,669.6405,1083.5813,669.6405,1083.5813,1753.2218
2100,1081.1813,,1081.1813,0.0746865,,0.0746865,0.772272,,0.772272,45.2182,,45.2182,1.34583,,1.34583,33.5988,,0.0746865,,0.0746865,1081.1813,,1081.1813,,1081.1813
2101,810.4659,525.1171,1335.5830,0.179664,0.164149,0.179664,0.578904,0.375084,0.578904,89.4981,57.9876,147.4858,2.42685,1.43662,3.86348,36.8782,40.3639,0.179664,0.164149,0.179664,810.4659,525.1171,810.4659,525.1171,1335.5830
2103,45.6000,39.7385,85.3385,0.150272,0.15019,0.150272,0.0325714,0.0283847,0.0325714,5.12425,4.46558,9.58983,0.114207,0.0994723,0.213679,44.8681,44.8927,0.150272,0.15019,0.150272,45.6000,39.7385,45.6000,39.7385,85.3385
2105,968.5221,,968.5221,0.110082,,0.110082,0.242131,,0.242131,109.0081,,109.0081,1.77695,,1.77695,61.3455,,0.110082,,0.110082,968.5221,,968.5221,,968.5221
2106,195.6000,1365.8714,1561.4714,0.142567,0.205883,0.205883,0.139714,0.975622,0.975622,20.3823,142.3293,162.7116,0.464767,4.68684,5.1516,43.8549,30.3679,0.142567,0.205883,0.205883,195.6000,1365.8714,195.6000,1365.8714,1561.4714
2108,165.9634,344.0643,510.0277,0.20422,0.212328,0.212328,0.118545,0.24576,0.24576,24.9114,51.6447,76.5562,0.564885,1.21757,1.78246,44.1000,42.4161,0.20422,0.212328,0.212328,165.9634,344.0643,165.9634,344.0643,510.0277
2110,2522.8781,,2522.8781,0.096351,,0.096351,0.63072,,0.63072,210.5947,,210.5947,4.05136,,4.05136,51.9812,,0.096351,,0.096351,2522.8781,,2522.8781,,2522.8781
2111,0.0000,0.0000,0.0000,0.175865,0.175865,0.175865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.175865,0.175865,0.175865,0.0000,0.0000,0.0000,0.0000,0.0000
2113,0.0000,0.0000,0.0000,0.0194587,0.0194587,0.0194587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0194587,0.0194587,0.0194587,0.0000,0.0000,0.0000,0.0000,0.0000
2115,281.4000,675.9280,957.3280,0.137071,0.153162,0.153162,0.201,0.482806,0.482806,27.6816,66.4917,94.1733,0.642863,1.72544,2.3683,43.0598,38.5361,0.137071,0.153162,0.153162,281.4000,675.9280,281.4000,675.9280,957.3280
2117,0.0000,0.0000,0.0000,0.132617,0.132617,0.132617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.132617,0.132617,0.132617,0.0000,0.0000,0.0000,0.0000,0.0000
2119,0.0000,0.0000,0.0000,0.0408773,0.0408773,0.0408773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0408773,0.0408773,0.0408773,0.0000,0.0000,0.0000,0.0000,0.0000
2121,0.0000,0.0000,0.0000,0.196776,0.196776,0.196776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.196776,0.196776,0.196776,0.0000,0.0000,0.0000,0.0000,0.0000
2123,151.6006,160.7817,312.3823,0.137215,0.137437,0.137437,0.108286,0.114844,0.114844,15.3283,16.2566,31.5850,0.346699,0.368288,0.714987,44.2123,44.1410,0.137215,0.137437,0.137437,151.6006,160.7817,151.6006,160.7817,312.3823
2125,2288.6529,,2288.6529,0.0378404,,0.0378404,0.572163,,0.572163,77.1299,,77.1299,1.44339,,1.44339,53.4365,,0.0378404,,0.0378404,2288.6529,,2288.6529,,2288.6529
2126,151.6006,160.7817,312.3823,0.137347,0.137569,0.137569,0.108286,0.114844,0.114844,15.3430,16.2722,31.6153,0.347031,0.368642,0.715673,44.2123,44.1410,0.137347,0.137569,0.137569,151.6006,160.7817,151.6006,160.7817,312.3823
2128,160.7817,151.6006,312.3823,0.128822,0.128614,0.128822,0.114844,0.108286,0.114844,15.2376,14.3675,29.6051,0.345203,0.324966,0.670169,44.1410,44.2123,0.128822,0.128614,0.128822,160.7817,151.6006,160.7817,151.6006,312.3823
2130,213.6000,,213.6000,0.115907,,0.115907,0.152571,,0.152571,18.0310,,18.0310,0.412629,,0.412629,43.6979,,0.115907,,0.115907,213.6000,,213.6000,,213.6000
2131,115.8000,,115.8000,0.10926,,0.10926,0.0827143,,0.0827143,9.37772,,9.37772,0.210872,,0.210872,44.4710,,0.10926,,0.10926,115.8000,,115.8000,,115.8000
2132,44.5827,0.0000,44.5827,0.135512,0.135128,0.135512,0.0318448,0.0000,0.0318448,4.51828,0.0000,4.51828,0.100692,0.0000,0.100692,44.8725,45.0000,0.135512,0.135128,0.135512,44.5827,0.0000,44.5827,0.0000,44.5827
2134,0.0000,44.5827,44.5827,0.0901613,0.0904175,0.0904175,0.0000,0.0318448,0.0318448,0.0000,3.01473,3.01473,0.0000,0.0671843,0.0671843,45.0000,44.8725,0.0901613,0.0904175,0.0904175,0.0000,44.5827,0.0000,44.5827,44.5827
2136,299.1067,65.4826,364.5894,0.137923,0.132098,0.137923,0.213648,0.0467733,0.213648,29.4844,6.45495,35.9394,0.687562,0.144169,0.831731,42.8826,44.7735,0.137923,0.132098,0.137923,299.1067,65.4826,299.1067,65.4826,364.5894
2138,65.4826,299.1067,364.5894,0.0910475,0.0950623,0.0950623,0.0467733,0.213648,0.213648,4.44902,20.3219,24.7709,0.0993672,0.473896,0.573263,44.7735,42.8826,0.0910475,0.0950623,0.0950623,65.4826,299.1067,65.4826,299.1067,364.5894
2140,3582.4403,6506.8437,10089.2840,0.0405898,0.0580821,0.0580821,0.89561,1.62671,1.62671,110.6401,200.9574,311.5974,2.42351,6.29885,8.72236,45.6529,31.9038,0.0405898,0.0580821,0.0580821,3582.4403,6506.8437,3582.4403,6506.8437,10089.2840
2142,6506.8437,3582.4403,10089.2840,0.214347,0.149793,0.214347,1.62671,0.89561,1.62671,741.6175,408.3086,1149.9262,23.2454,8.94377,32.1892,31.9038,45.6529,0.214347,0.149793,0.214347,6506.8437,3582.4403,6506.8437,3582.4403,10089.2840
2144,0.0000,0.0000,0.0000,0.19554,0.19554,0.19554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.19554,0.19554,0.19554,0.0000,0.0000,0.0000,0.0000,0.0000
2146,13.0150,101.2525,114.2674,0.125714,0.126879,0.126879,0.00929642,0.0723232,0.0723232,1.22657,9.54233,10.7689,0.0272694,0.214114,0.241383,44.9798,44.5666,0.125714,0.126879,0.126879,13.0150,101.2525,13.0150,101.2525,114.2674
2148,101.2525,13.0150,114.2674,0.130487,0.129289,0.130487,0.0723232,0.00929642,0.0723232,9.81369,1.26145,11.0751,0.220203,0.0280448,0.248248,44.5666,44.9798,0.130487,0.129289,0.130487,101.2525,13.0150,101.2525,13.0150,114.2674
2150,234.5924,277.3663,511.9587,0.129837,0.131067,0.131067,0.167566,0.198119,0.198119,22.0866,26.1138,48.2004,0.507647,0.605893,1.11354,43.5078,43.0997,0.129837,0.131067,0.131067,234.5924,277.3663,234.5924,277.3663,511.9587
2152,277.3663,234.5924,511.9587,0.132538,0.131295,0.132538,0.198119,0.167566,0.198119,26.4069,22.3346,48.7415,0.612695,0.513347,1.12604,43.0997,43.5078,0.132538,0.131295,0.132538,277.3663,234.5924,277.3663,234.5924,511.9587
2154,2659.8703,,2659.8703,0.129615,,0.129615,0.664968,,0.664968,293.8252,,293.8252,5.74598,,5.74598,51.1358,,0.129615,,0.129615,2659.8703,,2659.8703,,2659.8703
2155,301.2000,25.2000,326.4000,0.280668,0.267652,0.280668,0.215143,0.018,0.215143,60.3897,5.05252,65.4422,1.40895,0.112414,1.52137,42.8614,44.9457,0.280668,0.267652,0.280668,301.2000,25.2000,301.2000,25.2000,326.4000
2157,1895.5778,,1895.5778,0.105697,,0.105697,0.473894,,0.473894,186.6139,,186.6139,3.33928,,3.33928,55.8844,,0.105697,,0.105697,1895.5778,,1895.5778,,1895.5778
2158,142.2000,100.0716,242.2716,0.132485,0.13162,0.132485,0.101571,0.0714797,0.101571,13.9045,9.78511,23.6896,0.313989,0.219525,0.533514,44.2833,44.5741,0.132485,0.13162,0.132485,142.2000,100.0716,142.2000,100.0716,242.2716
2160,100.0716,142.2000,242.2716,0.134471,0.135355,0.135355,0.0714797,0.101571,0.101571,9.99706,14.2056,24.2027,0.22428,0.32079,0.54507,44.5741,44.2833,0.134471,0.135355,0.135355,100.0716,142.2000,100.0716,142.2000,242.2716
2162,247.2000,,247.2000,0.0224082,,0.0224082,0.176571,,0.176571,4.00588,,4.00588,0.0923219,,0.0923219,43.3903,,0.0224082,,0.0224082,247.2000,,247.2000,,247.2000
2163,82.3150,,82.3150,0.136842,,0.136842,0.0587964,,0.0587964,8.38831,,8.38831,0.187736,,0.187736,44.6815,,0.136842,,0.136842,82.3150,,82.3150,,82.3150
2164,888.0021,,888.0021,0.0977901,,0.0977901,0.222001,,0.222001,89.3987,,89.3987,1.4473,,1.4473,61.7695,,0.0977901,,0.0977901,888.0021,,888.0021,,888.0021
2165,6,33.6000,39.6000,0.252433,0.252867,0.252867,0.00428571,0.024,0.024,1.13579,6.36041,7.4962,0.0252433,0.141605,0.166849,44.9937,44.9165,0.252433,0.252867,0.252867,6,33.6000,6,33.6000,39.6000
2167,33.6000,6,39.6000,0.144448,0.1442,0.144448,0.024,0.00428571,0.024,3.63334,0.64881,4.28215,0.0808909,0.01442,0.0953109,44.9165,44.9937,0.144448,0.1442,0.144448,33.6000,6,33.6000,6,39.6000
2169,58.9306,362.3260,421.2566,0.267933,0.284344,0.284344,0.0420933,0.258804,0.258804,11.7912,72.4964,84.2875,0.263158,1.71708,1.98024,44.8065,42.2206,0.267933,0.284344,0.284344,58.9306,362.3260,58.9306,362.3260,421.2566
2171,362.3260,58.9306,421.2566,0.285441,0.268967,0.285441,0.258804,0.0420933,0.258804,72.7761,11.8367,84.6128,1.72371,0.264173,1.98788,42.2206,44.8065,0.285441,0.268967,0.285441,362.3260,58.9306,362.3260,58.9306,421.2566
2173,124.7523,,124.7523,0.271702,,0.271702,0.0891088,,0.0891088,25.0879,,25.0879,0.564924,,0.564924,44.4094,,0.271702,,0.271702,124.7523,,124.7523,,124.7523
2174,143.1294,98.0571,241.1865,0.15208,0.151022,0.15208,0.102235,0.0700408,0.102235,16.0628,11.0046,27.0674,0.362786,0.246812,0.609598,44.2763,44.5868,0.15208,0.151022,0.15208,143.1294,98.0571,143.1294,98.0571,241.1865
2176,85.5821,457.0415,542.6236,0.151347,0.164221,0.164221,0.06113,0.326458,0.326458,9.64159,51.4898,61.1314,0.215877,1.25093,1.46681,44.6625,41.1612,0.151347,0.164221,0.164221,85.5821,457.0415,85.5821,457.0415,542.6236
2178,210.9294,99.1369,310.0662,0.0228684,0.022428,0.0228684,0.150664,0.070812,0.150664,3.51493,1.65202,5.16694,0.0803934,0.0370574,0.117451,43.7216,44.5800,0.0228684,0.022428,0.0228684,210.9294,99.1369,210.9294,99.1369,310.0662
2180,102.3715,210.9294,313.3008,0.256141,0.26105,0.26105,0.0731225,0.150664,0.150664,19.4736,40.1240,59.5977,0.437025,0.917717,1.35474,44.5595,43.7216,0.256141,0.26105,0.26105,102.3715,210.9294,102.3715,210.9294,313.3008
2182,11.7654,,11.7654,0.146582,,0.146582,0.00840384,,0.00840384,1.29294,,1.29294,0.0287432,,0.0287432,44.9827,,0.146582,,0.146582,11.7654,,11.7654,,11.7654
2183,168.8609,210.9294,379.7902,0.285477,0.287796,0.287796,0.120615,0.150664,0.150664,35.4127,44.2350,79.6477,0.80343,1.01174,1.81517,44.0768,43.7216,0.285477,0.287796,0.287796,168.8609,210.9294,168.8609,210.9294,379.7902
2185,3.84494,52.0283,55.8733,0.147299,0.147816,0.147816,0.00274639,0.0371631,0.0371631,0.424735,5.74736,6.1721,0.00943924,0.128177,0.137616,44.9968,44.8394,0.147299,0.147816,0.147816,3.84494,52.0283,3.84494,52.0283,55.8733
2187,207.9453,200.0745,408.0198,0.0547008,0.0546152,0.0547008,0.148532,0.14291,0.148532,8.29369,7.97977,16.2735,0.189579,0.182118,0.371698,43.7478,43.8164,0.0547008,0.0546152,0.0547008,207.9453,200.0745,207.9453,200.0745,408.0198
2189,97.9811,15.6000,113.5811,0.0699927,0.0693915,0.0699927,0.0699865,0.0111429,0.0699865,5.09629,0.811403,5.90769,0.114299,0.0180418,0.132341,44.5872,44.9735,0.0699927,0.0693915,0.0699927,97.9811,15.6000,97.9811,15.6000,113.5811
2191,184.5149,176.7453,361.2602,0.136096,0.135897,0.136096,0.131796,0.126247,0.131796,18.3937,17.6192,36.0129,0.418529,0.400319,0.818848,43.9486,44.0129,0.136096,0.135897,0.136096,184.5149,176.7453,184.5149,176.7453,361.2602
