O_ID,D_ID,OD_Number
10000001,10000154,12
10000001,10000159,3
10000001,10000160,5
10000001,10000165,2
10000001,10000166,2
10000001,10000167,1
10000001,10000169,1
10000001,10000170,1
10000001,10000187,1
10000001,10000188,1
10000001,10000197,1
10000001,10000198,1
10000001,10000224,1
10000001,10000225,1
10000001,10000235,1
10000001,10000237,1
10000001,10000245,1
10000001,10000246,1
10000001,10000278,2
10000001,10000286,1
10000001,10000287,1
10000001,10000290,1
10000001,10000294,1
10000001,10000318,1
10000001,10000323,2
10000001,10000331,1
10000001,10000335,1
10000001,10000342,2
10000001,10000343,3
10000001,10000357,1
10000001,10000359,11
10000001,10000360,3
10000001,10000361,21
10000001,10000362,8
10000001,10000363,20
10000001,10000364,34
10000001,10000365,3
10000001,10000366,8
10000001,10000367,4
10000001,10000368,1
10000001,10000370,2
10000001,10000371,1
10000001,10000373,1
10000001,10000377,3
10000001,10000378,3
10000001,10000380,1
10000001,10000381,9
10000001,10000382,2
10000001,10000386,1
10000001,10000387,7
10000001,10000388,2
10000001,10000389,4
10000001,10000390,1
10000001,10000391,2
10000001,10000395,5
10000001,10000398,2
10000001,10000399,5
10000001,10000400,1
10000001,10000433,1
10000001,10000434,1
10000001,10000435,1
10000001,10000443,1
10000001,10000471,1
10000001,10000478,1
10000001,10000483,1
10000001,10000517,8
10000001,10000522,6
10000001,10000523,1
10000001,10000524,61
10000001,10000525,22
10000001,10000526,1
10000001,10000527,2
10000001,10000528,30
10000001,10000529,36
10000001,10000539,1
10000001,10000540,1
10000001,10000550,2
10000001,10000564,1
10000001,10000566,1
10000001,10000571,2
10000001,10000572,6
10000001,10000576,1
10000001,10000580,4
10000001,10000582,1
10000001,10000598,1
10000001,10000600,1
10000001,10000601,1
10000001,10000602,3
10000001,10000604,1
10000001,10000607,1
10000001,10000613,1
10000001,10000616,1
10000001,10000620,1
10000001,10000625,1
10000001,10000627,1
10000001,10000628,2
10000001,10000629,2
10000001,10000632,4
10000001,10000644,1
10000001,10000645,1
10000001,10000647,1
10000001,10000649,4
10000001,10000655,1
10000001,10000665,1
10000001,10000666,4
10000001,10000667,2
10000001,10000668,2
10000001,10000677,1
10000001,10000678,23
10000001,10000680,20
10000001,10000681,32
10000001,10000682,3
10000001,10000683,2
10000001,10000684,18
10000001,10000690,3
10000001,10000691,2
10000001,10000692,2
10000001,10000693,3
10000001,10000695,9
10000001,10000697,1
10000001,10000702,1
10000001,10000707,1
10000001,10000710,1
10000001,10000711,2
10000001,10000712,1
10000001,10000718,1
10000001,10000720,1
10000001,10000732,1
10000001,10000733,1
10000001,10000736,1
10000001,10000739,1
10000001,10000757,1
10000001,10000760,1
