Link_ID,From_Node_ID,To_Node_ID,Capacity,Length,Free_Speed,Lanes,Link_Type
751,487,485,950,80.26,20.0,1,5
752,488,489,5400,39.08,40.0,2,3
755,486,490,950,64.19,20.0,1,5
756,490,486,950,64.19,20.0,1,5
759,487,491,950,44.61,20.0,1,5
760,491,487,950,44.61,20.0,1,5
761,490,492,950,95.33,20.0,1,5
762,492,490,950,95.33,20.0,1,5
765,493,494,9900,11.8,60.0,3,2
766,493,495,950,26.8,20.0,1,5
767,496,497,950,28.28,20.0,1,4
768,497,496,950,28.28,20.0,1,4
769,496,498,5400,577.64,40.0,2,3
770,496,499,950,208.33,20.0,1,4
771,499,496,950,208.33,20.0,1,4
772,500,501,950,76.42,20.0,1,5
773,501,500,950,76.42,20.0,1,5
774,500,493,9900,281.31,60.0,3,2
775,502,503,950,25.42,20.0,1,5
776,503,502,950,25.42,20.0,1,5
777,502,504,950,80.03,20.0,1,5
778,504,502,950,80.03,20.0,1,5
781,505,506,950,92.63,20.0,1,4
782,506,505,950,92.63,20.0,1,4
783,505,507,950,90.03,20.0,1,4
784,507,505,950,90.03,20.0,1,4
785,508,509,950,23.2,20.0,1,4
786,509,508,950,23.2,20.0,1,4
787,510,511,950,96.95,20.0,1,5
788,511,510,950,96.95,20.0,1,5
789,510,512,950,98.65,20.0,1,5
790,512,510,950,98.65,20.0,1,5
791,508,513,950,79.41,20.0,1,4
792,513,508,950,79.41,20.0,1,4
795,512,514,950,149.02,20.0,1,5
796,514,512,950,149.02,20.0,1,5
797,515,516,5400,216.27,40.0,2,3
798,516,517,950,11.26,20.0,1,5
799,517,516,950,11.26,20.0,1,5
800,516,518,5400,421.54,40.0,2,3
801,516,519,950,78.67,20.0,1,5
802,519,516,950,78.67,20.0,1,5
803,520,521,950,8.95,20.0,1,5
804,521,520,950,8.95,20.0,1,5
805,520,522,950,12.35,20.0,1,5
806,522,520,950,12.35,20.0,1,5
807,520,523,950,92.38,20.0,1,4
808,524,525,950,11.11,20.0,1,4
809,525,524,950,11.11,20.0,1,4
810,526,527,950,12.58,20.0,1,4
811,527,526,950,12.58,20.0,1,4
