Node_ID,Lon,Lat,Tract_Node
0,-157.8226339,21.2712307,0
1,-157.8218767,21.2703211,0
2,-157.8205801,21.2630187,0
3,-157.8419309,21.3076047,0
4,-157.8452386,21.3068475,0
5,-157.8135472,21.2848921,0
6,-157.8136859,21.284166,0
7,-157.8501323,21.322655,0
8,-157.8514838,21.3211984,0
9,-157.8494543,21.3235585,0
10,-157.8133808,21.2857021,0
11,-157.812059,21.2844545,0
12,-157.8521818,21.3248049,0
13,-157.8531527,21.3258518,0
14,-157.8537372,21.3265168,0
15,-157.8525746,21.3252209,0
16,-157.8555481,21.3284915,0
17,-157.8553351,21.3282627,0
18,-157.8575793,21.3287602,0
19,-157.8132895,21.286107,0
20,-157.7644349,21.2893534,0
21,-157.7644606,21.2901292,0
22,-157.765157,21.287834,0
23,-157.7643061,21.2909849,0
24,-157.9251834,21.3599131,0
25,-157.9249608,21.3589688,0
26,-157.8164342,21.2883868,0
27,-157.9255822,21.3612278,0
28,-157.7389186,21.284272,0
29,-157.7388268,21.2834609,0
30,-157.7390142,21.2850641,0
31,-157.8516876,21.3149442,0
32,-157.8518446,21.3148342,0
33,-157.850325,21.315628,0
34,-157.8257112,21.2790244,0
35,-157.8250143,21.2784622,0
36,-157.8264165,21.2796406,0
37,-157.7361451,21.2861173,0
38,-157.7356453,21.2857352,0
39,-157.7373437,21.2860352,0
40,-157.7932824,21.2757474,0
41,-157.794178,21.2761983,0
42,-157.7923644,21.2752866,0
43,-157.8131493,21.2867285,0
44,-157.8582345,21.3304702,0
45,-157.8585481,21.3306945,0
46,-157.8570878,21.329627,0
47,-157.9033814,21.3438896,0
48,-157.9028765,21.3443663,0
49,-157.8129183,21.2878619,0
50,-157.8130469,21.2872198,0
51,-157.8081104,21.3102499,0
52,-157.8077379,21.309746,0
53,-157.8085192,21.3107809,0
54,-157.8128073,21.2882644,0
55,-157.866463,21.3388317,0
56,-157.867038,21.3384448,0
57,-157.8623064,21.3397025,0
58,-157.6833533,21.3091197,0
59,-157.6837568,21.3077144,0
60,-157.8633542,21.3096598,0
61,-157.8625818,21.3099477,0
62,-157.8621997,21.3079883,0
63,-157.8141374,21.2884226,0
64,-157.8738631,21.3401631,0
65,-157.8737202,21.339993,0
66,-157.874205,21.3406137,0
67,-157.8628519,21.3122726,0
68,-157.8636408,21.3118012,0
69,-157.8124183,21.2876774,0
70,-157.8621138,21.3127061,0
71,-157.8556139,21.3349545,0
72,-157.8537511,21.3370972,0
73,-157.8521304,21.3367824,0
74,-157.812759,21.2884133,0
75,-157.8535311,21.3331047,0
76,-157.8526246,21.3379667,0
77,-157.8125966,21.2890818,0
78,-157.8131189,21.2890233,0
79,-157.8854889,21.3238318,0
80,-157.8859402,21.3233691,0
81,-157.8850241,21.3243081,0
82,-157.8871425,21.3252292,0
83,-157.8866814,21.3257323,0
84,-157.8887451,21.3234079,0
85,-157.907031,21.3653027,0
86,-157.90648,21.3652134,0
87,-157.9078032,21.3653118,0
88,-157.806466,21.2824427,0
89,-157.8076211,21.2830378,0
90,-157.8052984,21.2818561,0
91,-157.7081206,21.2974615,0
92,-157.7082959,21.2935609,0
93,-157.7092693,21.3051847,0
94,-157.7105431,21.2971511,0
95,-157.9044499,21.3663048,0
96,-157.9048768,21.3659877,0
97,-157.899991,21.3597152,0
98,-157.8444107,21.2974108,0
99,-157.845062,21.2976473,0
100,-157.9039966,21.3666454,0
101,-157.9075433,21.3685483,0
102,-157.908133,21.3685662,0
103,-157.8792781,21.3302666,0
104,-157.8797568,21.3297979,0
105,-157.8788053,21.3307582,0
106,-157.8605937,21.322789,0
107,-157.8606288,21.3221588,0
108,-157.8436969,21.2971468,0
109,-157.8619806,21.3251757,0
110,-157.8607492,21.3216116,0
111,-157.8477162,21.3167103,0
112,-157.8472223,21.3165573,0
113,-157.849313,21.3163322,0
114,-157.829182,21.3435878,0
115,-157.8291177,21.3436428,0
116,-157.8305552,21.3426154,0
117,-157.7795224,21.2792357,0
118,-157.7796089,21.2786912,0
119,-157.8427272,21.3240702,0
120,-157.8423463,21.3241352,0
121,-157.7793786,21.2803773,0
122,-157.8290823,21.2820456,0
123,-157.8294397,21.2823129,0
124,-157.8284174,21.2814438,0
125,-157.687714,21.2979404,0
126,-157.6885481,21.2967788,0
127,-157.6873382,21.2984499,0
128,-157.8516812,21.309742,0
129,-157.8519512,21.3105885,0
130,-157.851454,21.3090271,0
131,-157.8433091,21.2995555,0
132,-157.8427842,21.2993747,0
133,-157.9234426,21.3465034,0
134,-157.9236787,21.3465958,0
135,-157.9224314,21.3460312,0
136,-157.8303734,21.3087538,0
137,-157.8272811,21.3084331,0
138,-157.7389164,21.2826065,0
139,-157.6866337,21.2994586,0
140,-157.6869519,21.2989796,0
141,-157.6864028,21.3000104,0
142,-157.7761932,21.2920638,0
143,-157.7763649,21.2929835,0
144,-157.7781845,21.2879932,0
145,-157.8311455,21.3076075,0
146,-157.7743998,21.2967058,0
147,-157.7750006,21.2971296,0
148,-157.7763735,21.2938312,0
149,-157.7745028,21.2982412,0
150,-157.7774983,21.2985051,0
151,-157.7762366,21.2972496,0
152,-157.7771893,21.2991768,0
153,-157.7779184,21.2829147,0
154,-157.7784849,21.2833466,0
155,-157.8142848,21.3299459,0
156,-157.8317156,21.3159453,0
157,-157.9201807,21.3661226,0
158,-157.918904,21.3672067,0
159,-157.9207524,21.3656608,0
160,-157.9184534,21.3676263,0
161,-157.812875,21.3291651,0
162,-157.8276868,21.3102153,0
163,-157.8642455,21.3291214,0
164,-157.8649811,21.3287117,0
165,-157.8646911,21.329866,0
166,-157.8629102,21.3267934,0
167,-157.8217853,21.2746773,0
168,-157.8220771,21.2750703,0
169,-157.8160018,21.3219593,0
170,-157.8569938,21.323022,0
171,-157.8574798,21.3235684,0
172,-157.8566125,21.3226311,0
173,-157.8395981,21.3127173,0
174,-157.84029,21.3142333,0
175,-157.8392833,21.3102729,0
176,-157.8180428,21.3082651,0
177,-157.8183649,21.3082436,0
178,-157.8171176,21.3082352,0
179,-157.8095675,21.3120965,0
180,-157.8070579,21.311814,0
181,-157.8092864,21.3103451,0
182,-157.8068796,21.3119626,0
183,-157.8055546,21.3130335,0
184,-157.8557027,21.3216956,0
185,-157.8552832,21.3211969,0
186,-157.8546159,21.3177976,0
187,-157.8548662,21.317571,0
188,-157.8539656,21.318521,0
189,-157.8526472,21.3320815,0
190,-157.8546041,21.3315698,0
191,-157.85106,21.3336579,0
192,-157.8394549,21.3245399,0
193,-157.8469759,21.3172525,0
194,-157.8489964,21.3176769,0
195,-157.8420584,21.3162098,0
196,-157.7353004,21.284281,0
197,-157.7352246,21.2840456,0
198,-157.8734325,21.3396304,0
199,-157.7879196,21.2677083,0
200,-157.7885954,21.2682631,0
201,-157.787241,21.2671784,0
202,-157.7891354,21.268918,0
203,-157.7890336,21.2723197,0
204,-157.7888558,21.2731423,0
205,-157.7893389,21.2708967,0
206,-157.7886772,21.2739682,0
207,-157.7883181,21.2740261,0
208,-157.7895594,21.2740256,0
209,-157.7885797,21.2742536,0
210,-157.8864453,21.3228514,0
211,-157.8869252,21.3223595,0
212,-157.8446454,21.2986614,0
213,-157.8390066,21.2952076,0
214,-157.8384754,21.2969004,0
215,-157.839079,21.2944515,0
216,-157.8400088,21.2956582,0
217,-157.8415713,21.3043117,0
218,-157.840889,21.3050008,0
219,-157.840159,21.305686,0
220,-157.9263838,21.3612048,0
221,-157.9271127,21.3610406,0
222,-157.8572971,21.3182634,0
223,-157.8577977,21.3189284,0
224,-157.8585248,21.3198108,0
225,-157.8599655,21.3216041,0
226,-157.8421377,21.2938201,0
227,-157.8424536,21.2930812,0
228,-157.8277238,21.2808154,0
229,-157.8007447,21.2933858,0
230,-157.8013394,21.2925095,0
231,-157.8004398,21.2938468,0
232,-157.8415003,21.2955063,0
233,-157.8105589,21.3134108,0
234,-157.8100794,21.3127789,0
235,-157.8110464,21.3140532,0
236,-157.8637016,21.310205,0
237,-157.8642242,21.3099812,0
238,-157.8529183,21.3196756,0
239,-157.8523512,21.3202867,0
240,-157.8533647,21.3192039,0
241,-157.841211,21.2961947,0
242,-157.8422275,21.2966064,0
243,-157.8216421,21.3039878,0
244,-157.8217337,21.30348,0
245,-157.8214651,21.3044851,0
246,-157.8550329,21.3208937,0
247,-157.8405579,21.2977737,0
248,-157.850173,21.339833,0
249,-157.849356,21.339833,0
250,-157.8510286,21.3396056,0
251,-157.8509026,21.3394057,0
252,-157.8518433,21.3373404,0
253,-157.9201703,21.3450069,0
254,-157.9215973,21.3456365,0
255,-157.9183175,21.3442715,0
256,-157.8592925,21.326184,0
257,-157.8603417,21.3277972,0
258,-157.8834431,21.3379863,0
259,-157.8837356,21.3383376,0
260,-157.8579773,21.3242541,0
261,-157.8002668,21.2940972,0
