ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
4905,142.8,23.4,166.2,0.106945,0.106299,0.106945,0.102,0.0167143,0.102,8.85089,1.45036,10.3012,0.25453,0.0414566,0.295987,34.7734,34.9849,0.106945,0.106299,0.106945
4907,187.2,0.0,187.2,0.244724,0.0,0.244724,0.133714,0.0,0.133714,26.465,0.0,26.465,0.763538,0.0,0.763538,34.661,0.0,0.244724,0.0,0.244724
4908,0.0,0.0,0.0,0.203083,0.0,0.203083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.203083,0.0,0.203083
4909,53.3729,7.2,60.5729,0.203382,0.203094,0.203382,0.0381235,0.00514286,0.0381235,6.32272,0.852934,7.17565,0.180918,0.0243713,0.205289,34.948,34.9974,0.203382,0.203094,0.203382
4911,194.4,0.0,194.4,0.23748,0.0,0.23748,0.138857,0.0,0.138857,26.6544,0.0,26.6544,0.769435,0.0,0.769435,34.6415,0.0,0.23748,0.0,0.23748
4912,0.0,0.0,0.0,0.233365,0.0,0.233365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.233365,0.0,0.233365
4913,166.8,0.0,166.8,0.0099071,0.0,0.0099071,0.0252727,0.0,0.0252727,1.92637,0.0,1.92637,0.0275417,0.0,0.0275417,69.9438,0.0,0.0099071,0.0,0.0099071
4914,0.0,0.0,0.0,0.623734,0.0,0.623734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.623734,0.0,0.623734
4915,0.0,0.0,0.0,0.134395,0.0,0.134395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.134395,0.0,0.134395
4916,48.6,178.2,226.8,0.347444,0.350147,0.350147,0.0347143,0.127286,0.127286,9.83732,36.0702,45.9075,0.28143,1.03994,1.32137,34.9548,34.685,0.347444,0.350147,0.350147
4918,178.2,48.6,226.8,0.155677,0.154475,0.155677,0.127286,0.0347143,0.127286,16.0369,4.37371,20.4106,0.46236,0.125125,0.587484,34.685,34.9548,0.155677,0.154475,0.155677
4920,0.0,0.0,0.0,0.032616,0.0,0.032616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.032616,0.0,0.032616
4921,3.6,7.2,10.8,0.0414645,0.0414665,0.0414665,0.00257143,0.00514286,0.00514286,0.0870732,0.174146,0.26122,0.00248787,0.00497598,0.00746385,34.9991,34.9974,0.0414645,0.0414665,0.0414665
4923,7.2,3.6,10.8,0.150047,0.15004,0.150047,0.00514286,0.00257143,0.00514286,0.630151,0.315076,0.945227,0.0180056,0.0090024,0.027008,34.9974,34.9991,0.150047,0.15004,0.150047
4925,0.0,0.0,0.0,0.0387283,0.0,0.0387283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0387283,0.0,0.0387283
4926,0.0,0.0,0.0,0.0205509,0.0205509,0.0205509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0205509,0.0205509,0.0205509
4928,0.0,0.0,0.0,0.177429,0.177429,0.177429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.177429,0.177429,0.177429
4930,3.6,7.2,10.8,0.135808,0.135814,0.135814,0.00257143,0.00514286,0.00514286,0.285188,0.570377,0.855565,0.00814845,0.0162977,0.0244461,34.9991,34.9974,0.135808,0.135814,0.135814
4932,0.0,0.0,0.0,0.130752,0.0,0.130752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.130752,0.0,0.130752
4933,0.0,0.0,0.0,0.0577783,0.0577783,0.0577783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0577783,0.0577783,0.0577783
4935,0.0,0.0,0.0,0.0130663,0.0130663,0.0130663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0130663,0.0130663,0.0130663
4937,0.0,36.0,36.0,0.319982,0.320246,0.320246,0.0,0.0257143,0.0257143,0.0,6.71962,6.71962,0.0,0.192147,0.192147,35.0,34.9712,0.319982,0.320246,0.320246
4939,0.0,0.0,0.0,0.110919,0.110919,0.110919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.110919,0.110919,0.110919
4941,0.0,0.0,0.0,0.34651,0.34651,0.34651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.34651,0.34651,0.34651
4943,0.0,0.0,0.0,0.118257,0.118257,0.118257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.118257,0.118257,0.118257
4945,0.0,0.0,0.0,0.34818,0.0,0.34818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.34818,0.0,0.34818
4946,0.0,0.0,0.0,0.27276,0.27276,0.27276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.27276,0.27276,0.27276
4948,363.9582,13.2,377.1582,0.206878,0.201572,0.206878,0.25997,0.00942857,0.25997,42.7877,1.55182,44.3395,1.25491,0.0443458,1.29926,34.0961,34.9936,0.206878,0.201572,0.206878
4950,0.0,0.0,0.0,0.114643,0.0,0.114643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.114643,0.0,0.114643
4951,0.0,0.0,0.0,0.0676046,0.0,0.0676046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0676046,0.0,0.0676046
4952,0.0,0.0,0.0,0.183943,0.183943,0.183943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.183943,0.183943,0.183943
4954,0.0,0.0,0.0,0.179676,0.179676,0.179676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.179676,0.179676,0.179676
4956,941.4,9.6,951.0,0.122436,0.110287,0.122436,0.672429,0.00685714,0.672429,60.5574,0.617539,61.175,1.92102,0.017646,1.93867,31.5236,34.996,0.122436,0.110287,0.122436
4958,9.6,941.4,951.0,0.0722722,0.0802333,0.0802333,0.00685714,0.672429,0.672429,0.404678,39.6838,40.0885,0.0115636,1.25886,1.27042,34.996,31.5236,0.0722722,0.0802333,0.0802333
4960,17.4,0.0,17.4,0.0447004,0.0,0.0447004,0.0124286,0.0,0.0124286,0.453583,0.0,0.453583,0.0129631,0.0,0.0129631,34.9903,0.0,0.0447004,0.0,0.0447004
4961,0.0,0.0,0.0,0.0920366,0.0,0.0920366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0920366,0.0,0.0920366
4962,1271.2278,0.0,1271.2278,0.444523,0.0,0.444523,0.19261,0.0,0.19261,648.311,0.0,648.311,9.41816,0.0,9.41816,68.8362,0.0,0.444523,0.0,0.444523
4963,0.0,0.0,0.0,0.0623709,0.0,0.0623709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0623709,0.0,0.0623709
4964,0.0,0.0,0.0,0.155981,0.0,0.155981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.155981,0.0,0.155981
4965,7.8,6.6,14.4,0.855313,0.855297,0.855313,0.00557143,0.00471429,0.00557143,3.89135,3.29268,7.18403,0.111191,0.0940827,0.205273,34.9971,34.9977,0.855313,0.855297,0.855313
4967,0.0,0.0,0.0,0.323054,0.323054,0.323054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.323054,0.323054,0.323054
4969,7.8,6.0,13.8,0.36391,0.3639,0.36391,0.00557143,0.00428571,0.00557143,1.65565,1.27358,2.92923,0.0473083,0.03639,0.0836982,34.9971,34.998,0.36391,0.3639,0.36391
4971,153.0,0.0,153.0,0.176293,0.0,0.176293,0.0231818,0.0,0.0231818,31.4461,0.0,31.4461,0.449547,0.0,0.449547,69.9506,0.0,0.176293,0.0,0.176293
4972,7.8,6.0,13.8,0.203547,0.203542,0.203547,0.00557143,0.00428571,0.00557143,0.926063,0.712356,1.63842,0.0264611,0.0203542,0.0468153,34.9971,34.998,0.203547,0.203542,0.203547
4974,28.2,178.8,207.0,0.356472,0.35952,0.35952,0.0201429,0.127714,0.127714,5.86061,37.1588,43.0194,0.167542,1.07137,1.23891,34.98,34.6834,0.356472,0.35952,0.35952
4976,0.0,0.0,0.0,0.246977,0.0,0.246977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.246977,0.0,0.246977
4977,0.0,0.0,0.0,0.0298491,0.0298491,0.0298491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0298491,0.0298491,0.0298491
4979,153.0,0.0,153.0,0.683669,0.0,0.683669,0.0231818,0.0,0.0231818,121.9488,0.0,121.9488,1.74336,0.0,1.74336,69.9506,0.0,0.683669,0.0,0.683669
4980,379.8,0.0,379.8,1.36821,0.0,1.36821,0.0575455,0.0,0.0575455,604.5854,0.0,604.5854,8.66078,0.0,8.66078,69.8073,0.0,1.36821,0.0,1.36821
4981,0.0,0.0,0.0,0.0680511,0.0,0.0680511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0680511,0.0,0.0680511
4982,0.0,0.0,0.0,0.460497,0.0,0.460497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.460497,0.0,0.460497
4983,289.2083,0.0,289.2083,0.348012,0.0,0.348012,0.0438194,0.0,0.0438194,117.2075,0.0,117.2075,1.67746,0.0,1.67746,69.8718,0.0,0.348012,0.0,0.348012
4984,781.4227,0.0,781.4227,1.43033,0.0,1.43033,0.118397,0.0,0.118397,1293.4319,0.0,1293.4319,18.6282,0.0,18.6282,69.4343,0.0,1.43033,0.0,1.43033
4985,114.4772,0.0,114.4772,0.381841,0.0,0.381841,0.017345,0.0,0.017345,50.9742,0.0,50.9742,0.728536,0.0,0.728536,69.968,0.0,0.381841,0.0,0.381841
4986,666.9454,0.0,666.9454,0.739878,0.0,0.739878,0.101052,0.0,0.101052,572.0264,0.0,572.0264,8.22431,0.0,8.22431,69.5531,0.0,0.739878,0.0,0.739878
4987,413.1454,0.0,413.1454,0.773583,0.0,0.773583,0.0625978,0.0,0.0625978,371.7049,0.0,371.7049,5.3267,0.0,5.3267,69.7814,0.0,0.773583,0.0,0.773583
4988,413.1454,0.0,413.1454,0.308462,0.0,0.308462,0.0625978,0.0,0.0625978,148.2155,0.0,148.2155,2.124,0.0,2.124,69.7814,0.0,0.308462,0.0,0.308462
4989,0.0,0.0,0.0,0.15071,0.15071,0.15071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.15071,0.15071,0.15071
4991,4.2,14.4,18.6,0.105094,0.105113,0.105113,0.003,0.0102857,0.0102857,0.257473,0.882763,1.14024,0.0073566,0.0252271,0.0325837,34.9988,34.9927,0.105094,0.105113,0.105113
4993,166.8,0.0,166.8,0.216555,0.0,0.216555,0.119143,0.0,0.119143,20.8989,0.0,20.8989,0.602022,0.0,0.602022,34.7145,0.0,0.216555,0.0,0.216555
4994,14.4,171.0,185.4,0.0935887,0.094368,0.094368,0.0102857,0.122143,0.122143,0.785981,9.33352,10.1195,0.0224613,0.268949,0.29141,34.9927,34.7037,0.0935887,0.094368,0.094368
4996,14.4,171.0,185.4,0.20954,0.211285,0.211285,0.0102857,0.122143,0.122143,1.75977,20.8972,22.657,0.0502895,0.602161,0.652451,34.9927,34.7037,0.20954,0.211285,0.211285
4998,274.8,0.0,274.8,0.059373,0.0,0.059373,0.0416364,0.0,0.0416364,19.0027,0.0,19.0027,0.271928,0.0,0.271928,69.8813,0.0,0.059373,0.0,0.059373
4999,40.8,0.0,40.8,0.0881333,0.0,0.0881333,0.0291429,0.0,0.0291429,2.09549,0.0,2.09549,0.0599307,0.0,0.0599307,34.9652,0.0,0.0881333,0.0,0.0881333
5000,540.0,69.5789,609.5789,0.0627614,0.0600247,0.0627614,0.385714,0.0496992,0.385714,18.866,2.43088,21.2969,0.564853,0.0696076,0.634461,33.3998,34.9226,0.0627614,0.0600247,0.0627614
5002,40.8,22.2,63.0,0.491451,0.491159,0.491451,0.0291429,0.0158571,0.0291429,11.6849,6.35797,18.0429,0.334187,0.181729,0.515916,34.9652,34.986,0.491451,0.491159,0.491451
5004,22.2,40.8,63.0,0.0505693,0.0505994,0.0505994,0.0158571,0.0291429,0.0291429,0.654611,1.20307,1.85768,0.0187107,0.0344076,0.0531183,34.986,34.9652,0.0505693,0.0505994,0.0505994
5006,40.8,22.2,63.0,0.653985,0.653596,0.653985,0.0291429,0.0158571,0.0291429,15.5494,8.46069,24.0101,0.44471,0.24183,0.68654,34.9652,34.986,0.653985,0.653596,0.653985
5008,37.8,40.8,78.6,0.867963,0.868057,0.868057,0.027,0.0291429,0.0291429,19.1216,20.6392,39.7608,0.546817,0.590278,1.1371,34.969,34.9652,0.867963,0.868057,0.868057
5010,40.8,37.8,78.6,0.362321,0.362282,0.362321,0.0291429,0.027,0.0291429,8.61468,7.98124,16.5959,0.246378,0.228238,0.474616,34.9652,34.969,0.362321,0.362282,0.362321
5012,37.8,40.8,78.6,0.0751163,0.0751244,0.0751244,0.027,0.0291429,0.0291429,1.65485,1.78618,3.44103,0.0473233,0.0510846,0.0984079,34.969,34.9652,0.0751163,0.0751244,0.0751244
5014,0.0,0.0,0.0,0.469805,0.469805,0.469805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.469805,0.469805,0.469805
5016,0.0,0.0,0.0,0.0700474,0.0700474,0.0700474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0700474,0.0700474,0.0700474
5018,159.0211,418.2,577.2211,0.109841,0.112566,0.112566,0.113586,0.298714,0.298714,10.1117,26.5921,36.7038,0.291117,0.784582,1.0757,34.7341,33.8933,0.109841,0.112566,0.112566
5020,0.0,0.0,0.0,0.120038,0.120038,0.120038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.120038,0.120038,0.120038
5022,0.0,0.0,0.0,0.242745,0.242745,0.242745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.242745,0.242745,0.242745
5024,9.0,0.0,9.0,0.238014,0.237989,0.238014,0.00642857,0.0,0.00642857,1.24944,0.0,1.24944,0.0357021,0.0,0.0357021,34.9964,35.0,0.238014,0.237989,0.238014
5026,0.0,0.0,0.0,0.185707,0.0,0.185707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.185707,0.0,0.185707
5027,2.4,10.2,12.6,0.289622,0.289654,0.289654,0.00171429,0.00728571,0.00728571,0.405466,1.72323,2.12869,0.0115849,0.0492412,0.0608261,34.9995,34.9956,0.289622,0.289654,0.289654
5029,2.4,10.2,12.6,0.164493,0.164511,0.164511,0.00171429,0.00728571,0.00728571,0.230287,0.978721,1.20901,0.00657973,0.0279669,0.0345467,34.9995,34.9956,0.164493,0.164511,0.164511
5031,2.4,10.2,12.6,0.522175,0.522233,0.522233,0.00171429,0.00728571,0.00728571,0.731035,3.1069,3.83793,0.020887,0.0887796,0.109667,34.9995,34.9956,0.522175,0.522233,0.522233
5033,654.0,0.0,654.0,0.372742,0.0,0.372742,0.0990909,0.0,0.0990909,282.6392,0.0,282.6392,4.06289,0.0,4.06289,69.566,0.0,0.372742,0.0,0.372742
5034,69.0,45.0,114.0,0.470704,0.470218,0.470704,0.0492857,0.0321429,0.0492857,18.9045,12.329,31.2335,0.54131,0.352663,0.893973,34.9236,34.9597,0.470704,0.470218,0.470704
5036,96.0,317.4,413.4,0.13309,0.135477,0.135477,0.0685714,0.226714,0.226714,7.42637,24.5534,31.9798,0.212944,0.716672,0.929616,34.8748,34.2603,0.13309,0.135477,0.135477
5038,16.8,0.0,16.8,0.303257,0.0,0.303257,0.00254545,0.0,0.00254545,5.94369,0.0,5.94369,0.084912,0.0,0.084912,69.9982,0.0,0.303257,0.0,0.303257
5039,317.4,96.0,413.4,0.285878,0.280842,0.285878,0.226714,0.0685714,0.226714,51.8117,15.6708,67.4826,1.5123,0.449346,1.96164,34.2603,34.8748,0.285878,0.280842,0.285878
5041,3246.9719,0.0,3246.9719,1.35298,0.0,1.35298,0.491965,0.0,0.491965,4794.391,0.0,4794.391,73.2181,0.0,73.2181,65.481,0.0,1.35298,0.0,1.35298
5042,214.8,0.0,214.8,0.211603,0.0,0.211603,0.0325455,0.0,0.0325455,52.9656,0.0,52.9656,0.75754,0.0,0.75754,69.9179,0.0,0.211603,0.0,0.211603
5043,36.0,27.6,63.6,1.44608,1.44569,1.44608,0.0257143,0.0197143,0.0257143,30.3426,23.2627,53.6053,0.867647,0.665016,1.53266,34.9712,34.9806,1.44608,1.44569,1.44608
5045,97.8,0.0,97.8,0.346004,0.0,0.346004,0.0148182,0.0,0.0148182,39.4648,0.0,39.4648,0.563987,0.0,0.563987,69.9748,0.0,0.346004,0.0,0.346004
5046,518.4,0.0,518.4,0.556755,0.0,0.556755,0.0785455,0.0,0.0785455,335.2493,0.0,335.2493,4.81036,0.0,4.81036,69.6932,0.0,0.556755,0.0,0.556755
5047,0.0,0.0,0.0,0.48363,0.0,0.48363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.48363,0.0,0.48363
5048,178.2,48.6,226.8,0.15715,0.155937,0.15715,0.127286,0.0347143,0.127286,16.1888,4.41512,20.6039,0.466737,0.126309,0.593046,34.685,34.9548,0.15715,0.155937,0.15715
5050,48.6,178.2,226.8,0.369929,0.372806,0.372806,0.0347143,0.127286,0.127286,10.4739,38.4044,48.8783,0.299642,1.10723,1.40688,34.9548,34.685,0.369929,0.372806,0.372806
5052,178.2,48.6,226.8,0.0673467,0.0668269,0.0673467,0.127286,0.0347143,0.127286,6.93768,1.8921,8.82978,0.20002,0.0541298,0.25415,34.685,34.9548,0.0673467,0.0668269,0.0673467
5054,616.2,0.0,616.2,0.142701,0.0,0.142701,0.0933636,0.0,0.0933636,102.0057,0.0,102.0057,1.46554,0.0,1.46554,69.6029,0.0,0.142701,0.0,0.142701
5055,616.2,0.0,616.2,0.209839,0.0,0.209839,0.0933636,0.0,0.0933636,149.9973,0.0,149.9973,2.15504,0.0,2.15504,69.6029,0.0,0.209839,0.0,0.209839
5056,0.0,0.0,0.0,0.183453,0.183453,0.183453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.183453,0.183453,0.183453
5058,0.0,0.0,0.0,0.0864429,0.0864429,0.0864429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0864429,0.0864429,0.0864429
5060,609.0,0.0,609.0,0.280499,0.0,0.280499,0.0922727,0.0,0.0922727,198.1838,0.0,198.1838,2.84707,0.0,2.84707,69.6098,0.0,0.280499,0.0,0.280499
5061,0.0,0.0,0.0,0.205071,0.205071,0.205071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.205071,0.205071,0.205071
5063,513.6,0.0,513.6,1.13825,0.0,1.13825,0.0778182,0.0,0.0778182,679.0896,0.0,679.0896,9.7434,0.0,9.7434,69.6974,0.0,1.13825,0.0,1.13825
5064,0.0,0.0,0.0,0.0472251,0.0,0.0472251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0472251,0.0,0.0472251
5065,30.6,0.0,30.6,0.458185,0.0,0.458185,0.00463636,0.0,0.00463636,16.3562,0.0,16.3562,0.233674,0.0,0.233674,69.9956,0.0,0.458185,0.0,0.458185
5066,140.4,301.8,442.2,0.0891407,0.104044,0.104044,0.0212727,0.0304848,0.0304848,14.5922,31.367,45.9592,0.208589,0.52334,0.731929,69.9566,59.9362,0.0891407,0.104044,0.104044
5068,304.9164,7.2,312.1164,0.196517,0.192616,0.196517,0.217797,0.00514286,0.217797,34.2577,0.808927,35.0666,0.998688,0.0231139,1.0218,34.3027,34.9974,0.196517,0.192616,0.196517
5070,5.4,110.4,115.8,0.0521956,0.0524243,0.0524243,0.00385714,0.0788571,0.0788571,0.164408,3.36124,3.52565,0.00469761,0.0964607,0.101158,34.9983,34.8457,0.0521956,0.0524243,0.0524243
5072,95.2836,70.8,166.0836,0.540536,0.539849,0.540536,0.0680597,0.0505714,0.0680597,29.9378,22.2451,52.183,0.858404,0.637021,1.49543,34.8761,34.9206,0.540536,0.539849,0.540536
5074,70.8,95.2836,166.0836,0.0842117,0.0843189,0.0843189,0.0505714,0.0680597,0.0680597,3.47005,4.67004,8.14009,0.0993698,0.133904,0.233273,34.9206,34.8762,0.0842117,0.0843189,0.0843189
5076,10.2,0.0,10.2,0.222835,0.222807,0.222835,0.00728571,0.0,0.00728571,1.3257,0.0,1.3257,0.037882,0.0,0.037882,34.9956,35.0,0.222835,0.222807,0.222835
5078,50.4,0.0,50.4,0.282734,0.0,0.282734,0.036,0.0,0.036,8.30103,0.0,8.30103,0.237496,0.0,0.237496,34.9522,0.0,0.282734,0.0,0.282734
5079,0.0,22.2,22.2,0.260964,0.261068,0.261068,0.0,0.0158571,0.0158571,0.0,3.37948,3.37948,0.0,0.0965952,0.0965952,35.0,34.986,0.260964,0.261068,0.261068
5081,331.1962,105.6,436.7962,0.195715,0.192105,0.195715,0.236569,0.0754286,0.236569,36.9612,11.7849,48.746,1.08034,0.338105,1.41844,34.2127,34.8556,0.195715,0.192105,0.195715
5083,34.8,0.0,34.8,0.222735,0.0,0.222735,0.0248571,0.0,0.0248571,4.51798,0.0,4.51798,0.129186,0.0,0.129186,34.9726,0.0,0.222735,0.0,0.222735
5084,906.106,0.0,906.106,0.254429,0.0,0.254429,0.647219,0.0,0.647219,121.7979,0.0,121.7979,3.84233,0.0,3.84233,31.699,0.0,0.254429,0.0,0.254429
5085,0.0,0.0,0.0,0.187522,0.0,0.187522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.187522,0.0,0.187522
5086,745.8,338.4216,1084.2216,0.153858,0.14615,0.153858,0.532714,0.24173,0.532714,62.1065,28.1821,90.2886,1.91246,0.824341,2.7368,32.4747,34.1874,0.153858,0.14615,0.153858
5088,888.0178,681.6,1569.6178,0.314741,0.30528,0.314741,0.634298,0.486857,0.634298,148.0779,113.6575,261.7353,4.65825,3.46799,8.12624,31.7883,32.7733,0.314741,0.30528,0.314741
5090,28.2,297.0,325.2,0.243012,0.247619,0.247619,0.0201429,0.212143,0.212143,3.99526,42.0778,46.073,0.114216,1.22572,1.33993,34.98,34.3291,0.243012,0.247619,0.247619
5092,229.8,231.6,461.4,0.102839,0.102855,0.102855,0.164143,0.165429,0.165429,13.6046,13.7112,27.3158,0.393873,0.39702,0.790893,34.5406,34.5353,0.102839,0.102855,0.102855
5093,231.6,229.8,461.4,0.0707173,0.0707064,0.0707173,0.165429,0.164143,0.165429,9.42705,9.35378,18.7808,0.272969,0.270805,0.543774,34.5353,34.5406,0.0707173,0.0707064,0.0707173
5095,352.2,727.6723,1079.8723,0.448284,0.470019,0.470019,0.251571,0.519766,0.519766,89.8328,185.6016,275.4344,2.63142,5.70033,8.33175,34.1385,32.5598,0.448284,0.470019,0.470019
5097,0.0,0.0,0.0,0.0527914,0.0527914,0.0527914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0527914,0.0527914,0.0527914
5099,28.8,0.0,28.8,0.0411414,0.0411171,0.0411414,0.0205714,0.0,0.0205714,0.690768,0.0,0.690768,0.0197479,0.0,0.0197479,34.9794,35.0,0.0411414,0.0411171,0.0411414
5101,40.8,53.3729,94.1729,0.107256,0.107309,0.107309,0.0291429,0.0381235,0.0381235,2.55016,3.33602,5.88618,0.0729343,0.0954568,0.168391,34.9652,34.948,0.107256,0.107309,0.107309
5103,53.3729,40.8,94.1729,0.197308,0.19721,0.197308,0.0381235,0.0291429,0.0381235,6.13388,4.68894,10.8228,0.175515,0.134103,0.309618,34.948,34.9652,0.197308,0.19721,0.197308
5105,40.8,0.0,40.8,0.0580932,0.0580354,0.0580932,0.0291429,0.0,0.0291429,1.38124,0.0,1.38124,0.0395034,0.0,0.0395034,34.9652,35.0,0.0580932,0.0580354,0.0580932
5107,0.0,40.8,40.8,0.113702,0.113815,0.113815,0.0,0.0291429,0.0291429,0.0,2.7061,2.7061,0.0,0.0773941,0.0773941,35.0,34.9652,0.113702,0.113815,0.113815
5109,7.8,103.2,111.0,0.0757366,0.0760334,0.0760334,0.00557143,0.0737143,0.0737143,0.344573,4.55896,4.90354,0.00984576,0.130777,0.140623,34.9971,34.8605,0.0757366,0.0760334,0.0760334
5111,103.2,7.8,111.0,0.207951,0.207139,0.207951,0.0737143,0.00557143,0.0737143,12.4687,0.942404,13.4111,0.357675,0.0269281,0.384603,34.8605,34.9971,0.207951,0.207139,0.207951
5113,4.2,45.0,49.2,0.05236,0.0523721,0.0523721,0.00105,0.01125,0.01125,0.183259,1.96348,2.14674,0.0036652,0.0392791,0.0429443,49.9997,49.9881,0.05236,0.0523721,0.0523721
5115,0.0,0.0,0.0,1.07888,1.07888,1.07888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.07888,1.07888,1.07888
5117,45.0,4.2,49.2,0.092973,0.0929514,0.092973,0.01125,0.00105,0.01125,3.48566,0.325328,3.81098,0.0697297,0.0065066,0.0762363,49.9881,49.9997,0.092973,0.0929514,0.092973
5119,0.0,0.0,0.0,0.036396,0.036396,0.036396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.036396,0.036396,0.036396
5121,626.1308,61.8,687.9308,0.162459,0.153574,0.162459,0.447236,0.0441429,0.447236,55.988,5.52609,61.5141,1.69535,0.158181,1.85353,33.0245,34.9352,0.162459,0.153574,0.162459
5123,0.0,0.0,0.0,0.357922,0.357922,0.357922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.357922,0.357922,0.357922
5125,66.6,744.6,811.2,0.351792,0.357289,0.357289,0.01665,0.18615,0.18615,19.5161,218.1931,237.7092,0.390489,4.43396,4.82445,49.9785,49.2096,0.351792,0.357289,0.357289
5127,83.4,396.1669,479.5669,0.124073,0.127438,0.127438,0.0595714,0.282976,0.282976,6.01864,28.5898,34.6084,0.172461,0.841443,1.0139,34.8985,33.9771,0.124073,0.127438,0.127438
5129,396.1669,83.4,479.5669,0.0570702,0.0555634,0.0570702,0.282976,0.0595714,0.282976,12.8033,2.69532,15.4986,0.376822,0.0772331,0.454055,33.9771,34.8985,0.0570702,0.0555634,0.0570702
5131,744.6,66.6,811.2,0.137448,0.135333,0.137448,0.18615,0.01665,0.18615,83.938,7.50775,91.4458,1.70573,0.15022,1.85595,49.2096,49.9785,0.137448,0.135333,0.137448
5133,7.8,103.2,111.0,0.238667,0.239603,0.239603,0.00557143,0.0737143,0.0737143,1.08585,14.3666,15.4524,0.0310267,0.412117,0.443143,34.9971,34.8605,0.238667,0.239603,0.239603
