ID1,AB_Flow_PCE,BA_Flow_PCE,Tot_Flow_PCE,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF,AB_Flow_OD_Number,BA_Flow_OD_Number,AB_Flow,BA_Flow,Tot_Flow
107,0.0,53.2086,53.2086,0.353945,0.355411,0.355411,0.0,0.0409297,0.0409297,0.0,10.9859,10.9859,0.0,0.315182,0.315182,35.0,34.8557,0.353945,0.355411,0.355411,0.0,53.2086,0.0,53.2086,53.2086
109,95.172,0.0,95.172,0.0430444,0.0426223,0.0430444,0.0732092,0.0,0.0732092,2.36626,0.0,2.36626,0.0682771,0.0,0.0682771,34.6568,35.0,0.0430444,0.0426223,0.0430444,95.172,0.0,95.172,0.0,95.172
111,0.0,95.172,95.172,0.119777,0.120963,0.120963,0.0,0.0732092,0.0732092,0.0,6.64967,6.64967,0.0,0.191872,0.191872,35.0,34.6568,0.119777,0.120963,0.120963,0.0,95.172,0.0,95.172,95.172
113,313.1857,0.0,313.1857,0.0566861,0.0,0.0566861,0.240912,0.0,0.240912,9.77797,0.0,9.77797,0.295888,0.0,0.295888,33.0462,0.0,0.0566861,0.0,0.0566861,313.1857,0.0,313.1857,0.0,313.1857
114,0.0,0.0,0.0,0.274571,0.0,0.274571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.274571,0.0,0.274571,0.0,0.0,0.0,0.0,0.0
115,339.228,0.0,339.228,0.181984,0.0,0.181984,0.260945,0.0,0.260945,33.7613,0.0,33.7613,1.0289,0.0,1.0289,32.813,0.0,0.181984,0.0,0.181984,339.228,0.0,339.228,0.0,339.228
116,0.0,0.0,0.0,0.0361753,0.0,0.0361753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0361753,0.0,0.0361753,0.0,0.0,0.0,0.0,0.0
117,35.4,0.0,35.4,0.167161,0.0,0.167161,0.0272308,0.0,0.0272308,3.44414,0.0,3.44414,0.098625,0.0,0.098625,34.9215,0.0,0.167161,0.0,0.167161,35.4,0.0,35.4,0.0,35.4
118,356.4,0.0,356.4,0.0983686,0.0,0.0983686,0.099,0.0,0.099,34.5209,0.0,34.5209,0.584309,0.0,0.584309,59.0798,0.0,0.0983686,0.0,0.0983686,356.4,0.0,356.4,0.0,356.4
119,80.1274,0.0,80.1274,0.261713,0.0,0.261713,0.0616364,0.0,0.0616364,12.1399,0.0,12.1399,0.349507,0.0,0.349507,34.7342,0.0,0.261713,0.0,0.261713,80.1274,0.0,80.1274,0.0,80.1274
120,0.0,0.0,0.0,0.0597686,0.0,0.0597686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0597686,0.0,0.0597686,0.0,0.0,0.0,0.0,0.0
121,373.7044,0.0,373.7044,0.174447,0.0,0.174447,0.287465,0.0,0.287465,35.3076,0.0,35.3076,1.08653,0.0,1.08653,32.4958,0.0,0.174447,0.0,0.174447,373.7044,0.0,373.7044,0.0,373.7044
122,105.0,0.0,105.0,0.0135016,0.0,0.0135016,0.0175,0.0,0.0175,2.12405,0.0,2.12405,0.0236278,0.0,0.0236278,89.896,0.0,0.0135016,0.0,0.0135016,105.0,0.0,105.0,0.0,105.0
123,95.172,0.0,95.172,0.131502,0.130212,0.131502,0.0732092,0.0,0.0732092,7.22898,0.0,7.22898,0.208588,0.0,0.208588,34.6568,35.0,0.131502,0.130212,0.131502,95.172,0.0,95.172,0.0,95.172
125,12.0,98.4762,110.4762,0.173295,0.175024,0.175024,0.00923077,0.0757509,0.0757509,1.21253,9.95043,11.163,0.034659,0.287262,0.321921,34.9845,34.6389,0.173295,0.175024,0.175024,12.0,98.4762,12.0,98.4762,110.4762
127,98.4762,12.0,110.4762,0.175767,0.174031,0.175767,0.0757509,0.00923077,0.0757509,9.99267,1.21768,11.2103,0.288481,0.0348062,0.323287,34.6389,34.9845,0.175767,0.174031,0.175767,98.4762,12.0,98.4762,12.0,110.4762
129,640.0697,0.0,640.0697,0.102773,0.0,0.102773,0.177797,0.0,0.177797,63.4053,0.0,63.4053,1.09637,0.0,1.09637,57.8322,0.0,0.102773,0.0,0.102773,640.0697,0.0,640.0697,0.0,640.0697
130,4.8,364.2,369.0,0.179694,0.192996,0.192996,0.00369231,0.280154,0.280154,0.503088,38.1718,38.6749,0.0143756,1.17148,1.18586,34.9961,32.5841,0.179694,0.192996,0.192996,4.8,364.2,4.8,364.2,369.0
132,364.2,4.8,369.0,0.189996,0.176902,0.189996,0.280154,0.00369231,0.280154,37.5785,0.495269,38.0738,1.15328,0.0141521,1.16743,32.5841,34.9961,0.189996,0.176902,0.189996,364.2,4.8,364.2,4.8,369.0
134,6.0,8.4,14.4,0.181016,0.181034,0.181034,0.00461538,0.00646154,0.00646154,0.633456,0.886838,1.52029,0.0181016,0.0253448,0.0434464,34.9945,34.9909,0.181016,0.181034,0.181034,6.0,8.4,6.0,8.4,14.4
136,105.0,0.0,105.0,0.0569665,0.0,0.0569665,0.0175,0.0,0.0175,8.96185,0.0,8.96185,0.0996914,0.0,0.0996914,89.8959,0.0,0.0569665,0.0,0.0569665,105.0,0.0,105.0,0.0,105.0
137,8.4,6.0,14.4,0.181034,0.181016,0.181034,0.00646154,0.00461538,0.00646154,0.886838,0.633456,1.52029,0.0253448,0.0181016,0.0434464,34.9909,34.9945,0.181034,0.181016,0.181034,8.4,6.0,8.4,6.0,14.4
139,0.0,0.0,0.0,0.250491,0.0,0.250491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.250491,0.0,0.250491,0.0,0.0,0.0,0.0,0.0
140,206.0783,0.0,206.0783,0.187779,0.0,0.187779,0.158522,0.0,0.158522,21.8828,0.0,21.8828,0.644954,0.0,0.644954,33.9293,0.0,0.187779,0.0,0.187779,206.0783,0.0,206.0783,0.0,206.0783
141,0.0,0.0,0.0,0.249432,0.0,0.249432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.249432,0.0,0.249432,0.0,0.0,0.0,0.0,0.0
142,1071.5506,0.0,1071.5506,0.243439,0.0,0.243439,0.82427,0.0,0.82427,110.733,0.0,110.733,4.34761,0.0,4.34761,25.4698,0.0,0.243439,0.0,0.243439,1071.5506,0.0,1071.5506,0.0,1071.5506
143,285.2106,0.0,285.2106,0.191276,0.0,0.191276,0.219393,0.0,0.219393,30.268,0.0,30.268,0.909234,0.0,0.909234,33.2895,0.0,0.191276,0.0,0.191276,285.2106,0.0,285.2106,0.0,285.2106
