ID1,AB_Flow_PCE,BA_Flow_PCE,Tot_Flow_PCE,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF,AB_Flow_OD_Number,BA_Flow_OD_Number,AB_Flow,BA_Flow,Tot_Flow
7469,223.8,724.4331,948.2331,0.04075,0.0429592,0.0429592,0.0621667,0.201231,0.201231,8.96006,29.0034,37.9635,0.151997,0.518684,0.670682,58.9487,55.9173,0.04075,0.0429592,0.0429592,223.8,724.4331,223.8,724.4331,948.2331
7471,212.9631,0.0,212.9631,0.155472,0.0,0.155472,0.177469,0.0,0.177469,15.5768,0.0,15.5768,0.55183,0.0,0.55183,28.2275,0.0,0.155472,0.0,0.155472,212.9631,0.0,212.9631,0.0,212.9631
7472,2789.4662,0.0,2789.4662,0.0858012,0.0,0.0858012,0.774852,0.0,0.774852,174.9358,0.0,174.9358,3.98899,0.0,3.98899,43.8546,0.0,0.0858012,0.0,0.0858012,2789.4662,0.0,2789.4662,0.0,2789.4662
7473,7580.6173,1935.1939,9515.8112,0.134577,0.0749455,0.134577,2.10573,0.537554,2.10573,459.1352,117.2089,576.3441,17.0029,2.41723,19.4201,27.0033,48.4889,0.134577,0.0749455,0.134577,7580.6173,1935.1939,7580.6173,1935.1939,9515.8112
7475,1935.1939,7580.6173,9515.8112,0.0503472,0.0904066,0.0904066,0.537554,2.10573,2.10573,78.7392,308.4402,387.1793,1.62386,11.4223,13.0462,48.4889,27.0033,0.0503472,0.0904066,0.0904066,1935.1939,7580.6173,1935.1939,7580.6173,9515.8112
7477,6.0,497.3556,503.3556,0.229274,0.268881,0.268881,0.005,0.414463,0.414463,0.687228,56.9661,57.6533,0.0229274,2.22882,2.25175,29.974,25.5589,0.229274,0.268881,0.268881,6.0,497.3556,6.0,497.3556,503.3556
7479,259.5431,0.0,259.5431,0.0759985,0.0,0.0759985,0.216286,0.0,0.216286,9.13514,0.0,9.13514,0.328748,0.0,0.328748,27.7876,0.0,0.0759985,0.0,0.0759985,259.5431,0.0,259.5431,0.0,259.5431
7480,3924.4043,0.0,3924.4043,0.216654,0.0,0.216654,1.09011,0.0,1.09011,546.9364,0.0,546.9364,14.1706,0.0,14.1706,38.5965,0.0,0.216654,0.0,0.216654,3924.4043,0.0,3924.4043,0.0,3924.4043
7481,827.1623,0.0,827.1623,0.148132,0.0,0.148132,0.229767,0.0,0.229767,112.8671,0.0,112.8671,2.04216,0.0,2.04216,55.2686,0.0,0.148132,0.0,0.148132,827.1623,0.0,827.1623,0.0,827.1623
7482,212.4383,0.0,212.4383,0.297439,0.0,0.297439,0.177032,0.0,0.177032,29.7322,0.0,29.7322,1.05312,0.0,1.05312,28.2324,0.0,0.297439,0.0,0.297439,212.4383,0.0,212.4383,0.0,212.4383
7483,139.1219,65.4,204.5219,0.14026,0.137226,0.14026,0.115935,0.0545,0.115935,9.40242,4.41999,13.8224,0.325221,0.149577,0.474798,28.9109,29.55,0.14026,0.137226,0.14026,139.1219,65.4,139.1219,65.4,204.5219
7485,65.4,139.1219,204.5219,0.138345,0.141404,0.141404,0.0545,0.115935,0.115935,4.45603,9.47907,13.9351,0.150796,0.327873,0.478669,29.55,28.9109,0.138345,0.141404,0.141404,65.4,139.1219,65.4,139.1219,204.5219
7487,133.2,0.0,133.2,0.11661,0.0,0.11661,0.111,0.0,0.111,7.49809,0.0,7.49809,0.258873,0.0,0.258873,28.9643,0.0,0.11661,0.0,0.11661,133.2,0.0,133.2,0.0,133.2
7488,419.0999,0.0,419.0999,0.0828153,0.0,0.0828153,0.34925,0.0,0.34925,15.2029,0.0,15.2029,0.578465,0.0,0.578465,26.2814,0.0,0.0828153,0.0,0.0828153,419.0999,0.0,419.0999,0.0,419.0999
7489,133.2,0.0,133.2,0.047593,0.0,0.047593,0.111,0.0,0.111,3.06027,0.0,3.06027,0.105657,0.0,0.105657,28.9643,0.0,0.047593,0.0,0.047593,133.2,0.0,133.2,0.0,133.2
7490,32.4,232.3647,264.7647,0.137365,0.145985,0.145985,0.027,0.193637,0.193637,2.21081,15.8554,18.0662,0.0741769,0.565361,0.639538,29.8046,28.0447,0.137365,0.145985,0.145985,32.4,232.3647,32.4,232.3647,264.7647
7492,0.0,0.0,0.0,0.204056,0.0,0.204056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.204056,0.0,0.204056,0.0,0.0,0.0,0.0,0.0
7493,0.0,0.0,0.0,0.175028,0.0,0.175028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.175028,0.0,0.175028,0.0,0.0,0.0,0.0,0.0
7494,232.3647,0.0,232.3647,0.147078,0.137492,0.147078,0.193637,0.0,0.193637,15.9741,0.0,15.9741,0.569595,0.0,0.569595,28.0447,30.0,0.147078,0.137492,0.147078,232.3647,0.0,232.3647,0.0,232.3647
7496,0.0,1070.6811,1070.6811,0.085661,0.095656,0.095656,0.0,0.297411,0.297411,0.0,91.7156,91.7156,0.0,1.70695,1.70695,60.0,53.7307,0.085661,0.095656,0.095656,0.0,1070.6811,0.0,1070.6811,1070.6811
7498,1070.6811,0.0,1070.6811,0.0947615,0.08486,0.0947615,0.297411,0.0,0.297411,90.858,0.0,90.858,1.69099,0.0,1.69099,53.7307,60.0,0.0947615,0.08486,0.0947615,1070.6811,0.0,1070.6811,0.0,1070.6811
7500,2559.3707,76.6869,2636.0576,0.0916351,0.0691333,0.0916351,0.710936,0.0213019,0.710936,176.0693,5.2756,181.3449,3.9088,0.0883604,3.99716,45.0443,59.7055,0.0916351,0.0691333,0.0916351,2559.3707,76.6869,2559.3707,76.6869,2636.0576
7502,140.319,2559.3707,2699.6897,0.0685138,0.0903417,0.0903417,0.0389775,0.710936,0.710936,9.51686,173.5842,183.1011,0.16023,3.85363,4.01386,59.3951,45.0443,0.0685138,0.0903417,0.0903417,140.319,2559.3707,140.319,2559.3707,2699.6897
7504,1104.6191,0.0,1104.6191,0.117175,0.0,0.117175,0.920516,0.0,0.920516,44.5493,0.0,44.5493,2.15722,0.0,2.15722,20.6512,0.0,0.117175,0.0,0.117175,1104.6191,0.0,1104.6191,0.0,1104.6191
7505,528.7839,0.0,528.7839,0.026442,0.0,0.026442,0.440653,0.0,0.440653,5.88959,0.0,5.88959,0.233035,0.0,0.233035,25.2734,0.0,0.026442,0.0,0.026442,528.7839,0.0,528.7839,0.0,528.7839
7506,410.3695,861.6748,1272.0443,0.0602168,0.0632945,0.0632945,0.113992,0.239354,0.239354,23.8314,50.04,73.8714,0.411853,0.908988,1.32084,57.8639,55.0503,0.0602168,0.0632945,0.0632945,410.3695,861.6748,410.3695,861.6748,1272.0443
7508,861.6748,410.3695,1272.0443,0.0637893,0.0606876,0.0637893,0.239354,0.113992,0.239354,50.4312,24.0177,74.4489,0.916094,0.415072,1.33117,55.0503,57.8639,0.0637893,0.0606876,0.0637893,861.6748,410.3695,861.6748,410.3695,1272.0443
7510,528.7839,0.0,528.7839,0.0762399,0.0,0.0762399,0.440653,0.0,0.440653,16.9814,0.0,16.9814,0.671907,0.0,0.671907,25.2734,0.0,0.0762399,0.0,0.0762399,528.7839,0.0,528.7839,0.0,528.7839
7511,219.7459,504.6397,724.3856,0.0950245,0.104982,0.104982,0.183122,0.420533,0.420533,9.80155,22.5089,32.3105,0.348021,0.882966,1.23099,28.1637,25.4924,0.0950245,0.104982,0.104982,219.7459,504.6397,219.7459,504.6397,724.3856
7513,219.7459,504.6397,724.3856,0.0838761,0.0926651,0.0926651,0.183122,0.420533,0.420533,8.65162,19.8682,28.5198,0.30719,0.779375,1.08657,28.1637,25.4924,0.0838761,0.0926651,0.0926651,219.7459,504.6397,219.7459,504.6397,724.3856
7515,219.7459,428.0928,647.8387,0.0839144,0.0902121,0.0902121,0.183122,0.356744,0.356744,8.65557,16.8621,25.5177,0.307331,0.643653,0.950984,28.1637,26.1976,0.0839144,0.0902121,0.0902121,219.7459,428.0928,219.7459,428.0928,647.8387
7517,219.7459,428.0928,647.8387,0.0977045,0.105037,0.105037,0.183122,0.356744,0.356744,10.078,19.6332,29.7112,0.357836,0.749428,1.10726,28.1637,26.1976,0.0977045,0.105037,0.105037,219.7459,428.0928,219.7459,428.0928,647.8387
7519,219.7459,428.0928,647.8387,0.0992086,0.106654,0.106654,0.183122,0.356744,0.356744,10.2331,19.9354,30.1686,0.363345,0.760964,1.12431,28.1637,26.1976,0.0992086,0.106654,0.106654,219.7459,428.0928,219.7459,428.0928,647.8387
7521,1228.2322,0.0,1228.2322,0.546217,0.0,0.546217,1.02353,0.0,1.02353,221.5375,0.0,221.5375,11.1814,0.0,11.1814,19.8131,0.0,0.546217,0.0,0.546217,1228.2322,0.0,1228.2322,0.0,1228.2322
7522,204.7459,418.2194,622.9653,0.0119556,0.012872,0.012872,0.170622,0.348516,0.348516,1.15477,2.35876,3.51352,0.0407978,0.0897221,0.13052,28.3046,26.2896,0.0119556,0.012872,0.012872,204.7459,418.2194,204.7459,418.2194,622.9653
7524,429.1454,174.7459,603.8913,0.016439,0.0150607,0.016439,0.357621,0.145622,0.357621,3.07912,1.2538,4.33292,0.117578,0.0438633,0.161442,26.1878,28.5843,0.016439,0.0150607,0.016439,429.1454,174.7459,429.1454,174.7459,603.8913
7526,222.924,623.5607,846.4847,0.0921718,0.10614,0.10614,0.18577,0.519634,0.519634,9.63455,26.9497,36.5842,0.342455,1.10308,1.44553,28.1338,24.4313,0.0921718,0.10614,0.10614,222.924,623.5607,222.924,623.5607,846.4847
7528,623.5607,222.924,846.4847,0.239302,0.207809,0.239302,0.519634,0.18577,0.519634,60.7604,21.7219,82.4823,2.48699,0.772095,3.25908,24.4313,28.1338,0.239302,0.207809,0.239302,623.5607,222.924,623.5607,222.924,846.4847
7530,222.924,623.5607,846.4847,0.0933235,0.107466,0.107466,0.18577,0.519634,0.519634,9.75493,27.2864,37.0413,0.346734,1.11686,1.4636,28.1338,24.4313,0.0933235,0.107466,0.107466,222.924,623.5607,222.924,623.5607,846.4847
7532,222.924,623.5607,846.4847,0.167726,0.193144,0.193144,0.18577,0.519634,0.519634,17.5321,49.0406,66.5726,0.623169,2.00728,2.63045,28.1338,24.4313,0.167726,0.193144,0.193144,222.924,623.5607,222.924,623.5607,846.4847
7534,222.924,623.5607,846.4847,0.0826068,0.0951255,0.0951255,0.18577,0.519634,0.519634,8.63474,24.153,32.7877,0.306917,0.988609,1.29553,28.1338,24.4313,0.0826068,0.0951255,0.0951255,222.924,623.5607,222.924,623.5607,846.4847
7536,222.924,623.5607,846.4847,0.0904785,0.10419,0.10419,0.18577,0.519634,0.519634,9.45755,26.4546,35.9121,0.336164,1.08281,1.41898,28.1338,24.4313,0.0904785,0.10419,0.10419,222.924,623.5607,222.924,623.5607,846.4847
7538,519.2081,219.924,739.1321,0.136344,0.122778,0.136344,0.432673,0.18327,0.432673,29.9209,12.6738,42.5947,1.17984,0.450031,1.62988,25.3601,28.162,0.136344,0.122778,0.136344,519.2081,219.924,519.2081,219.924,739.1321
7540,194.5459,419.6842,614.23,0.151618,0.163875,0.163875,0.162122,0.349737,0.349737,13.9618,30.1191,44.0808,0.491611,1.14626,1.63787,28.4001,26.2759,0.151618,0.163875,0.163875,194.5459,419.6842,194.5459,419.6842,614.23
7542,419.6842,194.5459,614.23,0.163308,0.151094,0.163308,0.349737,0.162122,0.349737,30.015,13.9135,43.9285,1.1423,0.489912,1.63221,26.2759,28.4001,0.163308,0.151094,0.163308,419.6842,194.5459,419.6842,194.5459,614.23
7544,419.6842,194.5459,614.23,0.125951,0.116531,0.125951,0.349737,0.162122,0.349737,23.1489,10.7308,33.8797,0.880994,0.377843,1.25884,26.2759,28.4001,0.125951,0.116531,0.125951,419.6842,194.5459,419.6842,194.5459,614.23
7546,194.5459,419.6842,614.23,0.1191,0.128728,0.128728,0.162122,0.349737,0.349737,10.9673,23.6593,34.6266,0.386172,0.900416,1.28659,28.4001,26.2759,0.1191,0.128728,0.128728,194.5459,419.6842,194.5459,419.6842,614.23
7548,270.1459,419.6842,689.83,0.148579,0.156558,0.156558,0.225122,0.349737,0.349737,18.5217,28.7744,47.2961,0.668965,1.09509,1.76405,27.6871,26.2759,0.148579,0.156558,0.156558,270.1459,419.6842,270.1459,419.6842,689.83
7550,51.8574,0.0,51.8574,0.160582,0.0,0.160582,0.0432145,0.0,0.0432145,4.11623,0.0,4.11623,0.138789,0.0,0.138789,29.6581,0.0,0.160582,0.0,0.160582,51.8574,0.0,51.8574,0.0,51.8574
7551,414.146,385.5572,799.7031,0.310602,0.307474,0.310602,0.345122,0.321298,0.345122,56.444,52.5476,108.9915,2.14391,1.97581,4.11972,26.3276,26.5954,0.310602,0.307474,0.310602,414.146,385.5572,414.146,385.5572,799.7031
7553,419.0999,0.0,419.0999,0.127295,0.0,0.127295,0.34925,0.0,0.34925,23.3682,0.0,23.3682,0.889153,0.0,0.889153,26.2814,0.0,0.127295,0.0,0.127295,419.0999,0.0,419.0999,0.0,419.0999
7554,414.146,652.8059,1066.9518,0.310841,0.338483,0.338483,0.345122,0.544005,0.544005,56.4874,89.0395,145.5269,2.14556,3.68273,5.82829,26.3276,24.1776,0.310841,0.338483,0.338483,414.146,652.8059,414.146,652.8059,1066.9518
7556,414.146,652.8059,1066.9518,0.181256,0.197375,0.197375,0.345122,0.544005,0.544005,32.9387,51.9203,84.8589,1.25111,2.14746,3.39857,26.3276,24.1776,0.181256,0.197375,0.197375,414.146,652.8059,414.146,652.8059,1066.9518
7558,414.146,652.8059,1066.9518,0.246289,0.268191,0.268191,0.345122,0.544005,0.544005,44.7568,70.5487,115.3055,1.69999,2.91794,4.61794,26.3276,24.1776,0.246289,0.268191,0.268191,414.146,652.8059,414.146,652.8059,1066.9518
7560,126.7557,730.5161,857.2718,0.299225,0.369256,0.369256,0.10563,0.608763,0.608763,18.3461,105.732,124.0781,0.63214,4.49579,5.12793,29.0222,23.518,0.299225,0.369256,0.369256,126.7557,730.5161,126.7557,730.5161,857.2718
7562,2479.3828,7349.534,9828.9168,0.138344,0.228271,0.228271,0.688717,2.04154,2.04154,259.9311,770.5031,1030.4342,5.71679,27.9614,33.6782,45.468,27.556,0.138344,0.228271,0.228271,2479.3828,7349.534,2479.3828,7349.534,9828.9168
7564,126.7557,730.5161,857.2718,0.100051,0.123467,0.123467,0.10563,0.608763,0.608763,6.13434,35.3533,41.4877,0.211367,1.50325,1.71461,29.0222,23.518,0.100051,0.123467,0.123467,126.7557,730.5161,126.7557,730.5161,857.2718
7566,126.7557,730.5161,857.2718,0.0822632,0.101516,0.101516,0.10563,0.608763,0.608763,5.04374,29.068,34.1117,0.173789,1.23599,1.40978,29.0222,23.518,0.0822632,0.101516,0.101516,126.7557,730.5161,126.7557,730.5161,857.2718
7568,126.7557,730.5161,857.2718,0.0971504,0.119888,0.119888,0.10563,0.608763,0.608763,5.9565,34.3284,40.2849,0.205239,1.45967,1.6649,29.0222,23.518,0.0971504,0.119888,0.119888,126.7557,730.5161,126.7557,730.5161,857.2718
7570,126.7557,730.5161,857.2718,0.100185,0.123633,0.123633,0.10563,0.608763,0.608763,6.14258,35.4008,41.5434,0.211651,1.50526,1.71692,29.0222,23.518,0.100185,0.123633,0.123633,126.7557,730.5161,126.7557,730.5161,857.2718
7572,126.7557,730.5161,857.2718,0.0801131,0.098863,0.098863,0.10563,0.608763,0.608763,4.91191,28.3082,33.2201,0.169247,1.20368,1.37293,29.0222,23.518,0.0801131,0.098863,0.098863,126.7557,730.5161,126.7557,730.5161,857.2718
7574,142.3557,737.7948,880.1505,0.10285,0.126633,0.126633,0.11863,0.614829,0.614829,7.04775,36.5267,43.5745,0.244023,1.55716,1.80118,28.8815,23.4573,0.10285,0.126633,0.126633,142.3557,737.7948,142.3557,737.7948,880.1505
7576,76.9557,480.9948,557.9505,0.0783459,0.0897622,0.0897622,0.0641297,0.400829,0.400829,2.95979,18.4995,21.4593,0.100486,0.719586,0.820072,29.4547,25.7086,0.0783459,0.0897622,0.0897622,76.9557,480.9948,76.9557,480.9948,557.9505
7578,102.1659,422.406,524.5719,0.19984,0.222594,0.222594,0.0851383,0.352005,0.352005,9.94963,41.1369,51.0865,0.34028,1.56709,1.90737,29.2395,26.2506,0.19984,0.222594,0.222594,102.1659,422.406,102.1659,422.406,524.5719
7580,316.7973,115.9883,432.7857,0.101577,0.0950419,0.101577,0.263998,0.0966569,0.263998,14.612,5.34985,19.9618,0.536323,0.183729,0.720053,27.2447,29.1181,0.101577,0.0950419,0.101577,316.7973,115.9883,316.7973,115.9883,432.7857
7582,102.1659,422.406,524.5719,0.278249,0.309932,0.309932,0.0851383,0.352005,0.352005,13.8535,57.2774,71.1309,0.473794,2.18195,2.65574,29.2395,26.2506,0.278249,0.309932,0.309932,102.1659,422.406,102.1659,422.406,524.5719
7584,102.1659,422.406,524.5719,0.123437,0.137492,0.137492,0.0851383,0.352005,0.352005,6.14569,25.4094,31.5551,0.210184,0.967957,1.17814,29.2395,26.2506,0.123437,0.137492,0.137492,102.1659,422.406,102.1659,422.406,524.5719
7586,150.1659,432.006,582.1719,0.289514,0.318832,0.318832,0.125138,0.360005,0.360005,20.8756,60.0562,80.9318,0.724585,2.29562,3.02021,28.8104,26.1612,0.289514,0.318832,0.318832,150.1659,432.006,150.1659,432.006,582.1719
7588,219.5414,112.7165,332.2579,0.0880329,0.0850687,0.0880329,0.182951,0.0939304,0.182951,9.07255,4.65801,13.7306,0.322114,0.159811,0.481925,28.1656,29.147,0.0880329,0.0850687,0.0880329,219.5414,112.7165,219.5414,112.7165,332.2579
7590,196.1371,34.9898,231.1269,0.180426,0.171941,0.180426,0.163448,0.0291581,0.163448,16.7417,2.98662,19.7283,0.589803,0.10027,0.690073,28.3852,29.7859,0.180426,0.171941,0.180426,196.1371,34.9898,196.1371,34.9898,231.1269
7592,21.4107,353.3057,374.7164,0.284685,0.316241,0.316241,0.0178422,0.294421,0.294421,3.03554,50.0906,53.1262,0.101588,1.86216,1.96375,29.8808,26.8992,0.284685,0.316241,0.316241,21.4107,353.3057,21.4107,353.3057,374.7164
7594,516.017,24.1898,540.2068,0.419761,0.356884,0.419761,0.430014,0.0201581,0.430014,91.656,4.29663,95.9526,3.61007,0.143882,3.75395,25.389,29.8621,0.419761,0.356884,0.419761,516.017,24.1898,516.017,24.1898,540.2068
7596,0.0,0.0,0.0,0.109784,0.109784,0.109784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.109784,0.109784,0.109784,0.0,0.0,0.0,0.0,0.0
7598,0.0,0.0,0.0,0.117632,0.117632,0.117632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.117632,0.117632,0.117632,0.0,0.0,0.0,0.0,0.0
7600,80.9872,62.2352,143.2224,0.105333,0.104782,0.105333,0.0674893,0.0518627,0.0674893,4.18299,3.21445,7.39744,0.142177,0.108686,0.250863,29.421,29.5756,0.105333,0.104782,0.105333,80.9872,62.2352,80.9872,62.2352,143.2224
7602,30.6,56.4,87.0,0.115219,0.115978,0.115978,0.0255,0.047,0.047,1.75213,3.22941,4.98153,0.0587617,0.109019,0.167781,29.8175,29.6223,0.115219,0.115978,0.115978,30.6,56.4,30.6,56.4,87.0
7604,210.6,664.1692,874.7692,0.0515496,0.0604765,0.0604765,0.1755,0.553474,0.553474,5.11147,16.12,21.2315,0.180939,0.669444,0.850383,28.2497,24.0798,0.0515496,0.0604765,0.0604765,210.6,664.1692,210.6,664.1692,874.7692
7606,664.1692,210.6,874.7692,0.213483,0.181971,0.213483,0.553474,0.1755,0.553474,56.904,18.0436,74.9476,2.36315,0.638718,3.00186,24.0798,28.2497,0.213483,0.181971,0.213483,664.1692,210.6,664.1692,210.6,874.7692
7608,217.8,864.7771,1082.5771,0.0667958,0.0839237,0.0839237,0.1815,0.720648,0.720648,6.83326,27.1315,33.9648,0.242469,1.20959,1.45206,28.182,22.4304,0.0667958,0.0839237,0.0839237,217.8,864.7771,217.8,864.7771,1082.5771
7610,210.6,664.1692,874.7692,0.141483,0.165983,0.165983,0.1755,0.553474,0.553474,14.0289,44.243,58.2719,0.496604,1.83735,2.33395,28.2497,24.0798,0.141483,0.165983,0.165983,210.6,664.1692,210.6,664.1692,874.7692
7612,542.1302,0.0,542.1302,0.101589,0.0,0.101589,0.451775,0.0,0.451775,23.0882,0.0,23.0882,0.91791,0.0,0.91791,25.1531,0.0,0.101589,0.0,0.101589,542.1302,0.0,542.1302,0.0,542.1302
7613,648.538,0.0,648.538,0.0734306,0.0,0.0734306,0.180149,0.0,0.180149,44.7608,0.0,44.7608,0.793709,0.0,0.793709,56.3945,0.0,0.0734306,0.0,0.0734306,648.538,0.0,648.538,0.0,648.538
7614,42.671,205.1369,247.8078,0.0871761,0.0915743,0.0915743,0.0355591,0.170947,0.170947,1.84313,8.86068,10.7038,0.0619981,0.313088,0.375086,29.7288,28.301,0.0871761,0.0915743,0.0915743,42.671,205.1369,42.671,205.1369,247.8078
7616,205.1369,42.671,247.8078,0.0921488,0.087723,0.0921488,0.170947,0.0355591,0.170947,8.91627,1.85469,10.771,0.315052,0.0623871,0.377439,28.301,29.7288,0.0921488,0.087723,0.0921488,205.1369,42.671,205.1369,42.671,247.8078
7618,177.4196,0.0,177.4196,0.0915204,0.0,0.0915204,0.14785,0.0,0.14785,7.72893,0.0,7.72893,0.270625,0.0,0.270625,28.5595,0.0,0.0915204,0.0,0.0915204,177.4196,0.0,177.4196,0.0,177.4196
7619,386.1587,0.0,386.1587,0.0975962,0.0,0.0975962,0.321799,0.0,0.321799,16.7018,0.0,16.7018,0.628127,0.0,0.628127,26.5898,0.0,0.0975962,0.0,0.0975962,386.1587,0.0,386.1587,0.0,386.1587
7620,53.3526,56.0528,109.4054,0.13113,0.131224,0.131224,0.0444605,0.0467107,0.0467107,3.45682,3.63178,7.0886,0.116602,0.122591,0.239193,29.6464,29.6251,0.13113,0.131224,0.131224,53.3526,56.0528,53.3526,56.0528,109.4054
7622,56.0528,53.3526,109.4054,0.475776,0.475434,0.475776,0.0467107,0.0444605,0.0467107,13.1677,12.5333,25.701,0.444476,0.42276,0.867237,29.6251,29.6464,0.475776,0.475434,0.475776,56.0528,53.3526,56.0528,53.3526,109.4054
7624,2227.677,0.0,2227.677,0.223315,0.0,0.223315,0.618799,0.0,0.618799,388.3242,0.0,388.3242,8.29124,0.0,8.29124,46.8355,0.0,0.223315,0.0,0.223315,2227.677,0.0,2227.677,0.0,2227.677
7625,6904.8634,0.0,6904.8634,0.332516,0.0,0.332516,1.91802,0.0,1.91802,1097.2795,0.0,1097.2795,38.2663,0.0,38.2663,28.6748,0.0,0.332516,0.0,0.332516,6904.8634,0.0,6904.8634,0.0,6904.8634
7626,0.0,0.0,0.0,0.16403,0.16403,0.16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.16403,0.16403,0.16403,0.0,0.0,0.0,0.0,0.0
7628,0.0,0.0,0.0,0.461372,0.461372,0.461372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.461372,0.461372,0.461372,0.0,0.0,0.0,0.0,0.0
7630,3107.8933,0.0,3107.8933,0.272377,0.0,0.272377,0.517982,0.0,0.517982,1034.8104,0.0,1034.8104,14.1086,0.0,14.1086,73.3458,0.0,0.272377,0.0,0.272377,3107.8933,0.0,3107.8933,0.0,3107.8933
7631,350.9097,67.8695,418.7792,0.133359,0.121581,0.133359,0.292425,0.0565579,0.292425,20.9977,4.06117,25.0589,0.779952,0.137528,0.91748,26.9218,29.5299,0.133359,0.121581,0.133359,350.9097,67.8695,350.9097,67.8695,418.7792
7633,90.5452,350.9097,441.4549,0.123561,0.134659,0.134659,0.0754543,0.292425,0.292425,5.47083,21.2023,26.6731,0.186464,0.787551,0.974015,29.3398,26.9218,0.123561,0.134659,0.134659,90.5452,350.9097,90.5452,350.9097,441.4549
7635,101.8706,1.8,103.6706,0.12597,0.122813,0.12597,0.0848922,0.0015,0.0848922,6.25424,0.110509,6.36475,0.213878,0.00368439,0.217563,29.2421,29.9939,0.12597,0.122813,0.12597,101.8706,1.8,101.8706,1.8,103.6706
7637,1.8,101.8706,103.6706,0.132097,0.135493,0.135493,0.0015,0.0848922,0.0848922,0.118863,6.72702,6.84589,0.00396291,0.230046,0.234009,29.9939,29.2421,0.132097,0.135493,0.135493,1.8,101.8706,1.8,101.8706,103.6706
7639,0.0,1.8,1.8,0.072606,0.0726208,0.0726208,0.0,0.0015,0.0015,0.0,0.0653454,0.0653454,0.0,0.00217862,0.00217862,30.0,29.9939,0.072606,0.0726208,0.0726208,0.0,1.8,0.0,1.8,1.8
7640,2.00711,40.8,42.8071,0.259872,0.262058,0.262058,0.00167259,0.034,0.034,0.260735,5.30016,5.5609,0.0086932,0.178199,0.186893,29.993,29.7429,0.259872,0.262058,0.262058,2.00711,40.8,2.00711,40.8,42.8071
7642,40.8,2.00711,42.8071,0.121741,0.120726,0.121741,0.034,0.00167259,0.034,2.46224,0.121127,2.58337,0.0827841,0.0040385,0.0868226,29.7429,29.993,0.121741,0.120726,0.121741,40.8,2.00711,40.8,2.00711,42.8071
7644,167.0972,240.186,407.2832,0.137664,0.141031,0.141031,0.139248,0.200155,0.200155,10.986,15.7913,26.7772,0.383387,0.564562,0.947949,28.655,27.9708,0.137664,0.141031,0.141031,167.0972,240.186,167.0972,240.186,407.2832
7646,240.186,167.0972,407.2832,0.12168,0.118775,0.12168,0.200155,0.139248,0.200155,13.6245,9.47859,23.1031,0.487098,0.330783,0.817881,27.9708,28.655,0.12168,0.118775,0.12168,240.186,167.0972,240.186,167.0972,407.2832
7648,13.2,100.1753,113.3753,0.0797576,0.0816015,0.0816015,0.011,0.0834794,0.0834794,0.525228,3.98597,4.5112,0.0175467,0.136241,0.153788,29.9332,29.2568,0.0797576,0.0816015,0.0816015,13.2,100.1753,13.2,100.1753,113.3753
7650,100.1753,13.2,113.3753,0.0195134,0.0190725,0.0195134,0.0834794,0.011,0.0834794,0.953168,0.125598,1.07877,0.0325793,0.00419594,0.0367753,29.2568,29.9332,0.0195134,0.0190725,0.0195134,100.1753,13.2,100.1753,13.2,113.3753
7652,1760.1327,121.6702,1881.8029,0.00780321,0.00649426,0.00780321,0.488926,0.0337973,0.488926,11.3335,0.783435,12.1169,0.228911,0.0131693,0.242081,49.5104,59.4894,0.00780321,0.00649426,0.00780321,1760.1327,121.6702,1760.1327,121.6702,1881.8029
7654,121.6702,1760.1327,1881.8029,0.15668,0.18826,0.18826,0.0337973,0.488926,0.488926,18.9011,273.4313,292.3325,0.317722,5.5227,5.84043,59.4894,49.5104,0.15668,0.18826,0.18826,121.6702,1760.1327,121.6702,1760.1327,1881.8029
7656,10.2,229.7997,239.9997,0.21664,0.231166,0.231166,0.0085,0.1915,0.1915,1.10306,24.8512,25.9543,0.0368288,0.885364,0.922193,29.9509,28.0689,0.21664,0.231166,0.231166,10.2,229.7997,10.2,229.7997,239.9997
7658,56.4,11.4,67.8,0.240109,0.23753,0.240109,0.047,0.0095,0.047,6.68583,1.35139,8.03722,0.225702,0.0451307,0.270833,29.6223,29.944,0.240109,0.23753,0.240109,56.4,11.4,56.4,11.4,67.8
7660,11.4,56.4,67.8,0.241443,0.244064,0.244064,0.0095,0.047,0.047,1.37365,6.79597,8.16963,0.0458742,0.229421,0.275295,29.944,29.6223,0.241443,0.244064,0.244064,11.4,56.4,11.4,56.4,67.8
