ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
1182,13.498,4.5991,18.0971,0.128377,0.128362,0.128377,0.00449932,0.00153303,0.00449932,1.44381,0.491943,1.93575,0.0288805,0.00983915,0.0387197,49.9925,49.9985,0.128377,0.128362,0.128377
1184,4.5991,13.498,18.0971,0.128272,0.128287,0.128287,0.00153303,0.00449932,0.00449932,0.491598,1.4428,1.93439,0.00983225,0.0288603,0.0386925,49.9985,49.9925,0.128272,0.128287,0.128287
1186,0.0,0.0,0.0,0.0934954,0.0934954,0.0934954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0934954,0.0934954,0.0934954
1188,0.0,0.0,0.0,0.0545383,0.0545383,0.0545383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0545383,0.0545383,0.0545383
1190,645.8668,42.6,688.4668,0.0822297,0.0783843,0.0822297,0.215289,0.0142,0.215289,42.1525,2.78029,44.9328,0.885157,0.0556528,0.94081,47.6215,49.9577,0.0822297,0.0783843,0.0822297
1192,42.6,645.8668,688.4668,0.0921875,0.0967101,0.0967101,0.0142,0.215289,0.215289,3.26989,49.5754,52.8453,0.0654531,1.04103,1.10648,49.9577,47.6215,0.0921875,0.0967101,0.0967101
1194,24.6,18.6,43.2,0.132334,0.132232,0.132334,0.0273333,0.0206667,0.0273333,1.89472,1.43259,3.32731,0.0542571,0.040992,0.095249,34.9211,34.9481,0.132334,0.132232,0.132334
1196,5.4,10.2,15.6,0.154032,0.154041,0.154041,0.0018,0.0034,0.0034,0.693117,1.30922,2.00234,0.0138629,0.026187,0.0400499,49.9981,49.995,0.154032,0.154041,0.154041
1198,7.8,0.6,8.4,0.0915866,0.0915505,0.0915866,0.00866667,0.000666667,0.00866667,0.416551,0.0320424,0.448594,0.0119063,0.000915505,0.0128218,34.9859,34.9997,0.0915866,0.0915505,0.0915866
1200,0.6,7.8,8.4,0.085775,0.0858089,0.0858089,0.000666667,0.00866667,0.00866667,0.030021,0.390273,0.420294,0.00085775,0.0111552,0.0120129,34.9997,34.9859,0.085775,0.0858089,0.0858089
1202,0.0,0.0,0.0,0.0399309,0.0,0.0399309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0399309,0.0,0.0399309
1203,0.0,0.0,0.0,0.0811834,0.0811834,0.0811834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0811834,0.0811834,0.0811834
1205,0.0,0.0,0.0,0.151001,0.151001,0.151001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.151001,0.151001,0.151001
1207,0.0,0.0,0.0,0.167414,0.167414,0.167414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.167414,0.167414,0.167414
1209,9.43033,36.6,46.0303,0.198725,0.199433,0.199433,0.0104781,0.0406667,0.0406667,1.09261,4.24051,5.33312,0.0312341,0.121654,0.152888,34.9812,34.8571,0.198725,0.199433,0.199433
1211,0.0,0.0,0.0,0.210847,0.210847,0.210847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.210847,0.210847,0.210847
1213,0.0,0.0,0.0,0.329297,0.329297,0.329297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.329297,0.329297,0.329297
1215,0.0,0.0,0.0,0.1983,0.1983,0.1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.1983,0.1983,0.1983
1217,0.0,0.0,0.0,0.0246257,0.0,0.0246257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0246257,0.0,0.0246257
1218,0.0,0.0,0.0,0.0927823,0.0,0.0927823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0927823,0.0,0.0927823
1219,24.6,18.6,43.2,0.134044,0.13394,0.134044,0.0273333,0.0206667,0.0273333,1.91919,1.4511,3.37029,0.054958,0.0415215,0.0964795,34.9211,34.9481,0.134044,0.13394,0.134044
1221,0.0,16.8,16.8,0.0795377,0.0796391,0.0796391,0.0,0.0186667,0.0186667,0.0,0.77947,0.77947,0.0,0.022299,0.022299,35.0,34.9554,0.0795377,0.0796391,0.0796391
1223,24.6,19.2,43.8,0.359126,0.358875,0.359126,0.0273333,0.0213333,0.0273333,5.14184,4.01315,9.15499,0.147242,0.11484,0.262082,34.9211,34.9456,0.359126,0.358875,0.359126
1225,65.4,118.853,184.253,0.182828,0.185399,0.185399,0.0726667,0.132059,0.132059,6.90722,12.5527,19.4599,0.199282,0.367253,0.566535,34.6605,34.1799,0.182828,0.185399,0.185399
1227,15.6,22.4633,38.0633,0.476882,0.477277,0.477277,0.0173333,0.0249593,0.0249593,4.33468,6.24175,10.5764,0.123989,0.178687,0.302677,34.9601,34.9311,0.476882,0.477277,0.477277
1229,65.4,118.853,184.253,0.18532,0.187926,0.187926,0.0726667,0.132059,0.132059,7.0014,12.7238,19.7252,0.201999,0.37226,0.574259,34.6605,34.1799,0.18532,0.187926,0.187926
1231,118.853,65.4,184.253,0.190463,0.187822,0.190463,0.132059,0.0726667,0.132059,12.8955,7.0959,19.9914,0.377285,0.204726,0.582011,34.1799,34.6605,0.190463,0.187822,0.190463
1233,299.1419,0.0,299.1419,0.206159,0.0,0.206159,0.099714,0.0,0.099714,50.5957,0.0,50.5957,1.02784,0.0,1.02784,49.225,0.0,0.206159,0.0,0.206159
1234,61.2,115.253,176.453,0.169052,0.171406,0.171406,0.068,0.128059,0.128059,5.98212,11.2656,17.2477,0.172433,0.32925,0.501683,34.6924,34.216,0.169052,0.171406,0.171406
1236,999.6154,0.0,999.6154,0.223246,0.0,0.223246,0.333205,0.0,0.333205,169.6517,0.0,169.6517,3.71934,0.0,3.71934,45.6134,0.0,0.223246,0.0,0.223246
1237,21.6,16.8,38.4,0.0833678,0.0833193,0.0833678,0.024,0.0186667,0.024,1.04849,0.815489,1.86397,0.0300124,0.0233294,0.0533418,34.9351,34.9554,0.0833678,0.0833193,0.0833678
1239,21.6,16.8,38.4,0.136161,0.136082,0.136161,0.024,0.0186667,0.024,1.71245,1.3319,3.04435,0.049018,0.0381029,0.087121,34.9351,34.9554,0.136161,0.136082,0.136161
1241,21.6,16.8,38.4,0.0473919,0.0473643,0.0473919,0.024,0.0186667,0.024,0.59603,0.463579,1.05961,0.0170611,0.013262,0.0303231,34.9351,34.9554,0.0473919,0.0473643,0.0473919
1243,5.4,16.8,22.2,0.177324,0.177509,0.177509,0.006,0.0186667,0.0186667,0.558441,1.73737,2.29581,0.0159592,0.0497025,0.0656617,34.9919,34.9554,0.177324,0.177509,0.177509
1245,48.6,8.4,57.0,0.290964,0.289281,0.290964,0.054,0.00933333,0.054,8.19741,1.41684,9.61425,0.235681,0.0404993,0.276181,34.7818,34.9842,0.290964,0.289281,0.290964
1247,16.8,5.4,22.2,0.218066,0.217839,0.218066,0.0186667,0.006,0.0186667,2.13432,0.686032,2.82035,0.0610584,0.0196055,0.0806639,34.9554,34.9919,0.218066,0.217839,0.218066
1249,5.4,16.8,22.2,0.151209,0.151367,0.151367,0.006,0.0186667,0.0186667,0.476199,1.48151,1.95771,0.0136088,0.0423828,0.0559916,34.9919,34.9554,0.151209,0.151367,0.151367
1251,5.4,16.8,22.2,0.146461,0.146614,0.146614,0.006,0.0186667,0.0186667,0.461246,1.43499,1.89624,0.0131815,0.041052,0.0542335,34.9919,34.9554,0.146461,0.146614,0.146614
1253,8.4,19.2,27.6,0.144972,0.145133,0.145133,0.00933333,0.0213333,0.0213333,0.710044,1.62296,2.333,0.0202961,0.0464424,0.0667385,34.9842,34.9456,0.144972,0.145133,0.145133
1255,16.8,5.4,22.2,0.0889956,0.0889029,0.0889956,0.0186667,0.006,0.0186667,0.871046,0.279979,1.15103,0.0249188,0.00800126,0.03292,34.9554,34.9919,0.0889956,0.0889029,0.0889956
1257,0.0,0.0,0.0,0.134469,0.134469,0.134469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.134469,0.134469,0.134469
1259,24.6,19.2,43.8,0.350355,0.35011,0.350355,0.0273333,0.0213333,0.0273333,5.01626,3.91513,8.93139,0.143646,0.112035,0.255681,34.9211,34.9456,0.350355,0.35011,0.350355
1261,0.0,0.0,0.0,0.134655,0.134655,0.134655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.134655,0.134655,0.134655
1263,0.0,0.0,0.0,0.0740674,0.0740674,0.0740674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0740674,0.0740674,0.0740674
1265,0.0,0.0,0.0,0.13523,0.13523,0.13523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.13523,0.13523,0.13523
1267,0.0,0.0,0.0,0.0332366,0.0332366,0.0332366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0332366,0.0332366,0.0332366
1269,48.204,0.0,48.204,0.0557163,0.0,0.0557163,0.05356,0.0,0.05356,1.55704,0.0,1.55704,0.0447625,0.0,0.0447625,34.7844,0.0,0.0557163,0.0,0.0557163
1270,0.0,0.0,0.0,0.0643834,0.0643834,0.0643834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0643834,0.0643834,0.0643834
1272,48.0,6.0,54.0,0.113696,0.113031,0.113696,0.0533333,0.00666667,0.0533333,3.16402,0.395502,3.55952,0.0909572,0.0113031,0.10226,34.7858,34.9905,0.113696,0.113031,0.113696
1274,0.0,16.8,16.8,0.899304,0.900451,0.900451,0.0,0.0186667,0.0186667,0.0,8.81318,8.81318,0.0,0.252126,0.252126,35.0,34.9554,0.899304,0.900451,0.900451
1276,16.8,0.0,16.8,0.556751,0.556042,0.556751,0.0186667,0.0,0.0186667,5.44921,0.0,5.44921,0.15589,0.0,0.15589,34.9554,35.0,0.556751,0.556042,0.556751
1278,0.0,7.8,7.8,0.149559,0.14962,0.14962,0.0,0.00866667,0.00866667,0.0,0.680495,0.680495,0.0,0.0194506,0.0194506,35.0,34.9859,0.149559,0.14962,0.14962
1280,586.9506,0.0,586.9506,0.0940809,0.0,0.0940809,0.652167,0.0,0.652167,25.4977,0.0,25.4977,0.920348,0.0,0.920348,27.7044,0.0,0.0940809,0.0,0.0940809
1281,32.4,19.2,51.6,0.48917,0.488265,0.48917,0.036,0.0213333,0.036,9.21385,5.46006,14.6739,0.264152,0.156245,0.420397,34.8809,34.9456,0.48917,0.488265,0.48917
1283,0.0,0.0,0.0,0.138283,0.138283,0.138283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.138283,0.138283,0.138283
1285,0.0,0.0,0.0,0.0790526,0.0790526,0.0790526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0790526,0.0790526,0.0790526
1287,0.0,0.0,0.0,0.0508131,0.0508131,0.0508131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0508131,0.0508131,0.0508131
1289,0.0,0.0,0.0,0.103383,0.103383,0.103383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.103383,0.103383,0.103383
1291,0.0,0.0,0.0,0.0345857,0.0345857,0.0345857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0345857,0.0345857,0.0345857
1293,84.6,0.0,84.6,0.144585,0.142531,0.144585,0.094,0.0,0.094,7.0339,0.0,7.0339,0.203864,0.0,0.203864,34.5028,35.0,0.144585,0.142531,0.144585
1295,0.0,0.0,0.0,0.14118,0.14118,0.14118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.14118,0.14118,0.14118
1297,0.0,0.0,0.0,0.140122,0.140122,0.140122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.140122,0.140122,0.140122
1299,0.0,0.0,0.0,0.125582,0.125582,0.125582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.125582,0.125582,0.125582
1301,48.9145,0.0,48.9145,0.215138,0.0,0.215138,0.0543495,0.0,0.0543495,6.09998,0.0,6.09998,0.175389,0.0,0.175389,34.7797,0.0,0.215138,0.0,0.215138
1302,340.7162,0.0,340.7162,0.227313,0.0,0.227313,0.378574,0.0,0.378574,40.4658,0.0,40.4658,1.29082,0.0,1.29082,31.3489,0.0,0.227313,0.0,0.227313
1303,62.5984,0.0,62.5984,0.529853,0.0,0.529853,0.0695538,0.0,0.0695538,19.1721,0.0,19.1721,0.5528,0.0,0.5528,34.6819,0.0,0.529853,0.0,0.529853
1304,15.8009,0.0,15.8009,0.213582,0.0,0.213582,0.0175566,0.0,0.0175566,1.96634,0.0,1.96634,0.0562466,0.0,0.0562466,34.9593,0.0,0.213582,0.0,0.213582
1305,492.9479,0.0,492.9479,0.063064,0.0,0.063064,0.0912866,0.0,0.0912866,33.2198,0.0,33.2198,0.518121,0.0,0.518121,64.1158,0.0,0.063064,0.0,0.063064
1306,0.0,0.0,0.0,0.135231,0.135231,0.135231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.135231,0.135231,0.135231
1308,0.0,0.0,0.0,0.138261,0.138261,0.138261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.138261,0.138261,0.138261
1310,29.3915,0.0,29.3915,0.111068,0.0,0.111068,0.0326572,0.0,0.0326572,1.89866,0.0,1.89866,0.0544075,0.0,0.0544075,34.897,0.0,0.111068,0.0,0.111068
1311,0.0,0.0,0.0,0.0942148,0.102066,0.102066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.0942148,0.102066,0.102066
1313,295.2,0.0,295.2,0.266484,0.0,0.266484,0.0984,0.0,0.0984,64.5588,0.0,64.5588,1.3111,0.0,1.3111,49.2401,0.0,0.266484,0.0,0.266484
1314,3.0,0.0,3.0,0.131608,0.0,0.131608,0.00333333,0.0,0.00333333,0.230292,0.0,0.230292,0.0065804,0.0,0.0065804,34.9966,0.0,0.131608,0.0,0.131608
1315,0.6,0.0,0.6,0.15386,0.0,0.15386,0.000666667,0.0,0.000666667,0.0538506,0.0,0.0538506,0.0015386,0.0,0.0015386,34.9997,0.0,0.15386,0.0,0.15386
1316,56.594,0.0,56.594,0.112043,0.0,0.112043,0.0628822,0.0,0.0628822,3.66995,0.0,3.66995,0.105682,0.0,0.105682,34.7262,0.0,0.112043,0.0,0.112043
1317,0.0,0.0,0.0,0.0425417,0.0425417,0.0425417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0425417,0.0425417,0.0425417
1319,0.0,0.0,0.0,0.188289,0.20398,0.20398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.188289,0.20398,0.20398
1321,175.8684,0.0,175.8684,0.0956794,0.0,0.0956794,0.0586228,0.0,0.0586228,13.9237,0.0,13.9237,0.28045,0.0,0.28045,49.6477,0.0,0.0956794,0.0,0.0956794
1322,24.9573,0.0,24.9573,0.267458,0.0,0.267458,0.0277303,0.0,0.0277303,3.88481,0.0,3.88481,0.111251,0.0,0.111251,34.9194,0.0,0.267458,0.0,0.267458
1323,282.0,238.8,520.8,0.124988,0.124596,0.124988,0.094,0.0796,0.094,28.9549,24.5193,53.4742,0.587443,0.495892,1.08333,49.2897,49.4448,0.124988,0.124596,0.124988
1325,238.8,282.0,520.8,0.165221,0.16574,0.16574,0.0796,0.094,0.094,32.5138,38.3957,70.9095,0.657578,0.77898,1.43656,49.4448,49.2897,0.165221,0.16574,0.16574
1327,0.0,544.0484,544.0484,0.0108816,0.0113018,0.0113018,0.0,0.181349,0.181349,0.0,4.93343,4.93343,0.0,0.102479,0.102479,50.0,48.1411,0.0108816,0.0113018,0.0113018
1329,544.0484,0.0,544.0484,0.110647,0.106534,0.110647,0.181349,0.0,0.181349,48.2995,0.0,48.2995,1.00329,0.0,1.00329,48.1411,50.0,0.110647,0.106534,0.110647
1331,1.8,6.6,8.4,0.0553293,0.0553442,0.0553442,0.002,0.00733333,0.00733333,0.0580932,0.213008,0.271102,0.00165988,0.00608787,0.00774774,34.9984,34.989,0.0553293,0.0553442,0.0553442
1333,6.6,1.8,8.4,0.106141,0.106112,0.106141,0.00733333,0.002,0.00733333,0.408514,0.111413,0.519926,0.0116755,0.00318337,0.0148588,34.989,34.9984,0.106141,0.106112,0.106141
1335,0.0,0.0,0.0,0.177089,0.0,0.177089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.177089,0.0,0.177089
1336,0.0,5.4,5.4,0.121498,0.121527,0.121527,0.0,0.006,0.006,0.0,0.38272,0.38272,0.0,0.0109374,0.0109374,35.0,34.9919,0.121498,0.121527,0.121527
1338,0.0,82.8,82.8,0.096978,0.0972003,0.0972003,0.0,0.0276,0.0276,0.0,6.69148,6.69148,0.0,0.134136,0.134136,50.0,49.8856,0.096978,0.0972003,0.0972003
1340,0.0,0.0,0.0,0.177871,0.0,0.177871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.177871,0.0,0.177871
1341,0.0,0.6,0.6,0.0779503,0.077951,0.077951,0.0,0.000666667,0.000666667,0.0,0.0272826,0.0272826,0.0,0.00077951,0.00077951,35.0,34.9997,0.0779503,0.077951,0.077951
1343,82.8,0.0,82.8,0.111054,0.1108,0.111054,0.0276,0.0,0.0276,7.64517,0.0,7.64517,0.153254,0.0,0.153254,49.8856,50.0,0.111054,0.1108,0.111054
1345,0.6,2.4,3.0,0.112559,0.112566,0.112566,0.000666667,0.00266667,0.00266667,0.0393954,0.157582,0.196977,0.00112559,0.00450264,0.00562823,34.9997,34.9976,0.112559,0.112566,0.112566
1347,295.2,0.0,295.2,0.267783,0.0,0.267783,0.0984,0.0,0.0984,64.8734,0.0,64.8734,1.31749,0.0,1.31749,49.2401,0.0,0.267783,0.0,0.267783
1348,101.2632,0.0,101.2632,0.0628559,0.0626616,0.0628559,0.0337544,0.0,0.0337544,5.28776,0.0,5.28776,0.106083,0.0,0.106083,49.8454,50.0,0.0628559,0.0626616,0.0628559
1350,73.2,665.0668,738.2668,0.145518,0.152821,0.152821,0.0244,0.221689,0.221689,8.85969,80.4957,89.3554,0.177531,1.69394,1.87147,49.9049,47.5199,0.145518,0.152821,0.152821
1352,665.0668,73.2,738.2668,0.153664,0.146321,0.153664,0.221689,0.0244,0.221689,80.94,8.90859,89.8485,1.70328,0.178511,1.8818,47.5199,49.9049,0.153664,0.146321,0.153664
1354,1.2,4.8,6.0,0.0979036,0.0979063,0.0979063,0.0004,0.0016,0.0016,0.0979032,0.391613,0.489516,0.00195807,0.00783251,0.00979058,49.9998,49.9984,0.0979036,0.0979063,0.0979063
1356,4.8,1.2,6.0,0.0987164,0.0987136,0.0987164,0.0016,0.0004,0.0016,0.394853,0.0987132,0.493566,0.00789731,0.00197427,0.00987158,49.9984,49.9998,0.0987164,0.0987136,0.0987164
1358,0.0,0.0,0.0,0.135687,0.135687,0.135687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.135687,0.135687,0.135687
1360,0.0,0.0,0.0,0.159125,0.159125,0.159125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.159125,0.159125,0.159125
1362,0.0,0.0,0.0,0.173378,0.173378,0.173378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.173378,0.173378,0.173378
1364,0.0,0.0,0.0,0.177039,0.177039,0.177039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.177039,0.177039,0.177039
1366,0.0,0.0,0.0,0.0860829,0.0860829,0.0860829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0860829,0.0860829,0.0860829
1368,0.0,0.0,0.0,0.09675,0.0,0.09675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.09675,0.0,0.09675
1369,0.0,0.0,0.0,0.0442783,0.0442783,0.0442783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0442783,0.0442783,0.0442783
1371,0.0,0.0,0.0,0.153979,0.153979,0.153979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.153979,0.153979,0.153979
1373,0.0,0.0,0.0,0.12864,0.12864,0.12864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.12864,0.12864,0.12864
1375,0.0,0.0,0.0,0.131933,0.131933,0.131933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.131933,0.131933,0.131933
1377,66.6,0.0,66.6,0.0270778,0.026808,0.0270778,0.074,0.0,0.074,1.04149,0.0,1.04149,0.0300564,0.0,0.0300564,34.6512,35.0,0.0270778,0.026808,0.0270778
1379,184.8,0.0,184.8,0.179372,0.0,0.179372,0.0616,0.0,0.0616,27.4138,0.0,27.4138,0.552467,0.0,0.552467,49.6207,0.0,0.179372,0.0,0.179372
1380,192.0,151.8,343.8,0.238386,0.235061,0.238386,0.213333,0.168667,0.213333,25.4456,20.1179,45.5635,0.762834,0.594705,1.35754,33.3566,33.8284,0.238386,0.235061,0.238386
1382,17.0009,0.0,17.0009,0.202124,0.0,0.202124,0.00566697,0.0,0.00566697,2.86297,0.0,2.86297,0.0572716,0.0,0.0572716,49.9893,0.0,0.202124,0.0,0.202124
1383,0.0,0.0,0.0,0.0552017,0.0,0.0552017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0552017,0.0,0.0552017
1384,0.0,0.6,0.6,0.288518,0.28852,0.28852,0.0,0.000666667,0.000666667,0.0,0.100981,0.100981,0.0,0.0028852,0.0028852,35.0,34.9997,0.288518,0.28852,0.28852
1386,3.0,0.0,3.0,0.573772,0.0,0.573772,0.00333333,0.0,0.00333333,1.004,0.0,1.004,0.0286886,0.0,0.0286886,34.9966,0.0,0.573772,0.0,0.573772
1387,0.0,0.0,0.0,0.0194434,0.0194434,0.0194434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0194434,0.0194434,0.0194434
1389,0.0,0.0,0.0,0.355927,0.0,0.355927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.355927,0.0,0.355927
1390,0.0,2.4,2.4,0.0854366,0.0854425,0.0854425,0.0,0.00266667,0.00266667,0.0,0.119611,0.119611,0.0,0.0034177,0.0034177,35.0,34.9976,0.0854366,0.0854425,0.0854425
1392,2.4,0.0,2.4,0.0897473,0.0897411,0.0897473,0.00266667,0.0,0.00266667,0.125638,0.0,0.125638,0.00358989,0.0,0.00358989,34.9976,35.0,0.0897473,0.0897411,0.0897473
1394,0.0,0.0,0.0,0.355838,0.0,0.355838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.355838,0.0,0.355838
1395,2.4,16.8,19.2,0.262744,0.263061,0.263061,0.00266667,0.0186667,0.0186667,0.367817,2.57472,2.94253,0.0105098,0.0736572,0.0841669,34.9976,34.9554,0.262744,0.263061,0.263061
1397,16.8,2.4,19.2,0.142965,0.142793,0.142965,0.0186667,0.00266667,0.0186667,1.39927,0.199896,1.59917,0.0400302,0.00571171,0.0457419,34.9554,34.9976,0.142965,0.142793,0.142965
1399,205.2,652.8,858.0,0.0435973,0.0454039,0.0454039,0.0684,0.2176,0.2176,7.38905,23.5067,30.8957,0.149103,0.493994,0.643097,49.5567,47.5849,0.0435973,0.0454039,0.0454039
1401,652.8,205.2,858.0,0.0832297,0.0799181,0.0832297,0.2176,0.0684,0.2176,43.09,13.5448,56.6349,0.905539,0.27332,1.17886,47.5849,49.5567,0.0832297,0.0799181,0.0832297
1403,205.2,652.8,858.0,0.0689767,0.0718349,0.0718349,0.0684,0.2176,0.2176,11.6904,37.1907,48.8811,0.2359,0.781564,1.01746,49.5567,47.5849,0.0689767,0.0718349,0.0718349
1405,163.8,7.8,171.6,0.020184,0.0194376,0.020184,0.182,0.00866667,0.182,1.85651,0.0884052,1.94491,0.0551024,0.00252688,0.0576292,33.692,34.9859,0.020184,0.0194376,0.020184
1407,6.0,0.0,6.0,0.35066,0.0,0.35066,0.00666667,0.0,0.00666667,1.22698,0.0,1.22698,0.035066,0.0,0.035066,34.9905,0.0,0.35066,0.0,0.35066
1408,3.0,27.6471,30.6471,0.0686015,0.0686307,0.0686307,0.001,0.0092157,0.0092157,0.171501,1.5805,1.752,0.00343007,0.031624,0.0350541,49.9992,49.9779,0.0686015,0.0686307,0.0686307
1410,6.0,0.0,6.0,0.175186,0.0,0.175186,0.00666667,0.0,0.00666667,0.612984,0.0,0.612984,0.0175186,0.0,0.0175186,34.9905,0.0,0.175186,0.0,0.175186
1411,27.6471,9.0,36.6471,0.24513,0.245042,0.24513,0.0092157,0.003,0.0092157,5.64512,1.83766,7.48279,0.112952,0.0367563,0.149709,49.9779,49.9959,0.24513,0.245042,0.24513
1413,12.0,112.0632,124.0632,0.174015,0.174621,0.174621,0.004,0.0373544,0.0373544,1.73993,16.2485,17.9884,0.034803,0.326143,0.360946,49.9937,49.8202,0.174015,0.174621,0.174621
1415,112.0632,12.0,124.0632,0.112804,0.112412,0.112804,0.0373544,0.004,0.0373544,10.4964,1.12398,11.6204,0.210686,0.0224824,0.233168,49.8202,49.9937,0.112804,0.112412,0.112804
1417,36.6,3.0,39.6,0.185029,0.184291,0.185029,0.0406667,0.00333333,0.0406667,3.93424,0.322479,4.25672,0.112868,0.00921457,0.122082,34.8571,34.9966,0.185029,0.184291,0.185029
1419,0.6,7.8,8.4,0.342774,0.34291,0.34291,0.000666667,0.00866667,0.00866667,0.11997,1.55961,1.67958,0.00342774,0.0445783,0.048006,34.9997,34.9859,0.342774,0.34291,0.34291
1421,0.0,0.0,0.0,0.03372,0.03372,0.03372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.03372,0.03372,0.03372
1423,0.0,0.0,0.0,0.169678,0.169678,0.169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.169678,0.169678,0.169678
1425,18.6,8.4,27.0,0.155009,0.154849,0.155009,0.0206667,0.00933333,0.0206667,1.67936,0.758419,2.43778,0.0480529,0.0216789,0.0697318,34.9481,34.9842,0.155009,0.154849,0.155009
1427,8.4,18.6,27.0,0.328231,0.328571,0.328571,0.00933333,0.0206667,0.0206667,1.60761,3.55971,5.16731,0.0459524,0.101857,0.147809,34.9842,34.9481,0.328231,0.328571,0.328571
1429,0.0,0.0,0.0,0.170436,0.170436,0.170436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.170436,0.170436,0.170436
1431,43.8,264.0,307.8,0.0185344,0.0198998,0.0198998,0.0486667,0.293333,0.293333,0.471025,2.83906,3.31008,0.0135301,0.0875593,0.101089,34.8131,32.4244,0.0185344,0.0198998,0.0198998
