Node_ID,Lon,Lat,Tract_Node
0,-75.155419,40.018629,0
1,-75.155692,40.019078,0
2,-75.1919,40.034312,0
3,-75.192727,40.03502,0
4,-75.2432426,39.9294892,0
5,-75.2426096,39.9293624,0
6,-75.0267726,40.0508329,0
7,-75.026045,40.04866,0
8,-75.0260768,40.048185,0
9,-75.026344,40.046842,0
10,-75.026391,40.046601,0
11,-75.2408661,39.8886411,0
12,-75.2364762,39.8916703,0
13,-75.026556,40.0458209,0
14,-75.0265106,40.0452292,0
15,-75.0263239,40.0446791,0
16,-75.047399,40.016993,0
17,-75.0477865,40.0173006,0
18,-75.026116,40.044085,0
19,-75.0260678,40.0433869,0
20,-75.0474918,40.0178727,0
21,-75.0470892,40.0177525,0
22,-75.050404,40.102562,0
23,-75.0496863,40.1020509,0
24,-75.0518692,40.1043321,0
25,-75.0471641,40.0180751,0
26,-75.048454,40.100409,0
27,-75.047611,40.099174,0
28,-75.0471284,40.0983472,0
29,-75.1664807,39.9584556,0
30,-75.173361,39.959327,0
31,-75.0473105,40.0927633,0
32,-75.0475176,40.0918746,0
33,-75.050752,40.09478,0
34,-75.0470287,40.0910978,0
35,-75.028256,40.067314,0
36,-75.028538,40.066549,0
37,-75.02966,40.068154,0
38,-75.027404,40.066812,0
39,-75.02838,40.064907,0
40,-75.1654124,39.9593532,0
41,-75.028362,40.064504,0
42,-75.028237,40.063357,0
43,-75.028016,40.060725,0
44,-75.1652945,39.9600136,0
45,-75.029049,40.0577139,0
46,-75.0290073,40.0575253,0
47,-75.0287542,40.0567758,0
48,-75.0290137,40.056615,0
49,-75.05401,40.108143,0
50,-75.0537919,40.107586,0
51,-75.055024,40.107251,0
52,-75.0528444,40.105913,0
53,-75.0545048,40.1026669,0
54,-75.0411404,40.0872434,0
55,-75.040877,40.086966,0
56,-75.0407226,40.0870691,0
57,-75.0436773,40.088261,0
58,-75.039365,40.085534,0
59,-75.0406996,40.0868092,0
60,-75.0383461,40.0844609,0
61,-75.0387418,40.0840882,0
62,-75.0373863,40.0854716,0
63,-75.0381997,40.0840155,0
64,-75.0378383,40.0827913,0
65,-75.037769,40.08251,0
66,-75.0373989,40.0813087,0
67,-75.036758,40.079083,0
68,-75.03647,40.07764,0
69,-75.03708,40.080215,0
70,-75.036086,40.076708,0
71,-75.0383075,40.0712752,0
72,-75.0402729,40.0687386,0
73,-75.0378028,40.0710314,0
74,-75.0358299,40.0730743,0
75,-75.0329637,40.0721541,0
76,-75.032655,40.071807,0
77,-75.0347279,40.0742154,0
78,-75.031283,40.070199,0
79,-75.0303938,40.0690433,0
80,-75.0302794,40.0688974,0
81,-75.0301754,40.0687648,0
82,-75.0456118,40.0890659,0
83,-75.0440969,40.0884228,0
84,-75.2106508,40.0779989,0
85,-75.2123701,40.0786597,0
86,-75.2090162,40.0773533,0
87,-75.2260781,39.8825027,0
88,-75.2280614,39.8814281,0
89,-75.2233219,39.8837827,0
90,-75.1592929,39.9152685,0
91,-75.1592072,39.9152574,0
92,-75.1598325,39.9153383,0
93,-75.158794,39.915204,0
94,-75.153282,40.029955,0
95,-75.152012,40.028252,0
96,-75.17432,40.002058,0
97,-75.17452,40.001218,0
98,-75.1741888,40.0027298,0
99,-75.1533789,39.999321,0
100,-75.1533401,39.9995363,0
101,-75.1534596,39.9989395,0
102,-75.141631,39.9560281,0
103,-75.1465661,39.9574614,0
104,-75.1532445,40.0000087,0
105,-75.1441401,39.9573348,0
106,-75.155485,39.9646741,0
107,-75.1554022,39.9650663,0
108,-75.1570116,39.9650177,0
109,-75.1571104,39.964568,0
110,-75.175851,39.8961581,0
111,-75.1763035,39.8940415,0
112,-75.2420535,39.9105446,0
113,-75.2423736,39.9104914,0
114,-75.2412428,39.9106759,0
115,-75.2235704,39.9226648,0
116,-75.224259,39.923237,0
117,-75.224086,39.922272,0
118,-75.2232859,39.9224539,0
119,-75.224926,39.921692,0
120,-75.175416,39.8973285,0
121,-75.226301,39.920719,0
122,-75.2275387,39.9198507,0
123,-75.1746019,39.8961249,0
124,-75.228015,39.9202517,0
125,-75.228154,39.919408,0
126,-75.227052,39.919441,0
127,-75.228766,39.918967,0
128,-75.22943,39.918507,0
129,-75.230094,39.918046,0
130,-75.230611,39.917682,0
131,-75.231092,39.917343,0
132,-75.2315826,39.9170026,0
133,-75.2321675,39.9165829,0
134,-75.2326896,39.916217,0
135,-75.2332595,39.9158175,0
136,-75.234162,39.915185,0
137,-75.152859,40.030839,0
138,-75.2346239,39.9148523,0
139,-75.2338203,39.9141772,0
140,-75.235174,39.914485,0
141,-75.2360378,39.91604,0
142,-75.235668,39.914127,0
143,-75.2358818,39.9139715,0
144,-75.236202,39.913758,0
145,-75.2365523,39.9135074,0
146,-75.237566,39.912785,0
147,-75.237899,39.91256,0
148,-75.238418,39.912196,0
149,-75.238951,39.911823,0
150,-75.239503,39.911437,0
151,-75.24266,39.911383,0
152,-75.210161,39.944058,0
153,-75.2102306,39.9439949,0
154,-75.2097611,39.9444295,0
155,-75.210507,39.943749,0
156,-75.087636,40.047042,0
157,-75.087948,40.046343,0
158,-75.086975,40.048567,0
159,-75.08373,40.044851,0
160,-75.083052,40.045424,0
161,-75.084415,40.044299,0
162,-75.0815515,40.0436546,0
163,-75.0811599,40.0440694,0
164,-75.0819485,40.0432152,0
165,-75.1639238,39.9590568,0
166,-75.1640847,39.9582913,0
167,-75.076237,40.040685,0
168,-75.075834,40.041095,0
169,-75.076652,40.040257,0
170,-75.074187,40.039536,0
171,-75.074765,40.038928,0
172,-75.1778479,39.9645413,0
173,-75.178111,39.9646467,0
174,-75.072996,40.040803,0
175,-75.1792541,39.9662919,0
176,-75.2326017,39.8895896,0
177,-75.2295945,39.8902063,0
178,-75.0692758,40.0368172,0
179,-75.0680349,40.0380307,0
180,-75.0705256,40.0356099,0
181,-75.0672736,40.0361036,0
182,-75.0678264,40.0358448,0
183,-75.0679759,40.0359419,0
184,-75.0696346,40.0354284,0
185,-75.2255387,40.0280858,0
186,-75.2257029,40.0279787,0
187,-75.05002,40.022441,0
188,-75.0483712,40.023293,0
189,-75.051773,40.021535,0
190,-75.2254624,40.0281356,0
191,-75.156275,40.020938,0
192,-75.156838,40.021014,0
193,-74.980297,40.10895,0
194,-74.983107,40.109643,0
195,-74.977797,40.107095,0
196,-75.0626338,40.096935,0
197,-75.063737,40.097566,0
198,-75.061595,40.096796,0
199,-75.2250669,40.0283971,0
200,-75.0602818,40.0974277,0
201,-75.0597319,40.0979981,0
202,-75.1863375,39.988579,0
203,-75.1859968,39.988535,0
204,-75.1870666,39.9886732,0
205,-75.153917,40.030595,0
206,-75.2209279,40.0338924,0
207,-75.2193379,40.0346653,0
208,-75.1802445,39.9893946,0
209,-75.1803433,39.9889321,0
210,-75.1800699,39.9901886,0
211,-75.1844048,39.9899301,0
212,-75.184919,39.9905878,0
213,-75.1837,39.98926,0
214,-75.2224146,40.0330785,0
215,-75.1325541,39.9832133,0
216,-75.1328921,39.9816336,0
217,-75.1322244,39.9847451,0
218,-75.1365142,39.9837346,0
219,-75.136848,39.982147,0
220,-75.144154,39.984724,0
221,-75.14405,39.983721,0
222,-75.1444819,39.9856052,0
223,-75.1509118,39.9856015,0
224,-75.1507764,39.9862212,0
225,-75.1524867,39.9858065,0
226,-75.1528341,39.9841952,0
227,-75.1562127,39.9862918,0
228,-75.1558646,39.9878792,0
229,-75.1565566,39.9847108,0
230,-75.1917597,39.9575945,0
231,-75.1923803,39.9579184,0
232,-75.1911538,39.9572788,0
233,-75.1936498,39.958581,0
234,-75.1946757,39.9591139,0
235,-75.1952489,39.9594148,0
236,-75.1957529,39.9596769,0
237,-75.198806,39.9612691,0
238,-75.1994422,39.9615967,0
239,-75.1977505,39.9607196,0
240,-75.2001486,39.9619729,0
241,-75.1994463,39.9620523,0
242,-75.2007725,39.9622946,0
243,-75.2019415,39.9629049,0
244,-75.2023675,39.9628655,0
245,-75.202338,39.963135,0
246,-75.2023345,39.9635046,0
247,-75.2034792,39.9638621,0
248,-75.2036565,39.9639718,0
249,-75.2038701,39.9641013,0
250,-75.204539,39.964512,0
251,-75.2054848,39.9651039,0
252,-75.2064946,39.9657299,0
253,-75.2068327,39.9659418,0
254,-75.2075733,39.9664044,0
255,-75.2082386,39.9668135,0
256,-75.2084831,39.9669651,0
257,-75.2097681,39.9677574,0
258,-75.2102271,39.9680542,0
259,-75.217531,40.033027,0
260,-75.217575,40.032999,0
261,-75.2110857,39.9685767,0
262,-75.2113448,39.968745,0
263,-75.2125644,39.9694976,0
264,-75.2112384,39.9678909,0
265,-75.2115251,39.9696606,0
266,-75.2127218,39.9695898,0
267,-75.215882,40.034057,0
268,-75.212895,39.969382,0
269,-75.2137924,39.9702374,0
270,-75.2143123,39.9705479,0
271,-75.2128633,39.9696764,0
272,-75.214542,39.970683,0
273,-75.214687,39.970773,0
274,-75.2150507,39.9709935,0
275,-75.2174209,39.9724286,0
276,-75.2171724,39.970351,0
277,-75.2177719,39.9726396,0
278,-75.218416,39.973024,0
279,-75.2174354,39.9726682,0
280,-75.2191561,39.9728705,0
281,-75.2196534,39.9737738,0
282,-75.2190284,40.0320996,0
283,-75.220546,39.9743089,0
284,-75.2216437,39.9748292,0
285,-75.2224813,39.9752173,0
286,-75.2235739,39.9757269,0
287,-75.2242649,39.9760493,0
288,-75.2244294,39.976126,0
289,-75.2260606,39.9768868,0
290,-75.2267597,39.9772129,0
291,-75.2271362,39.9773926,0
292,-75.226715,39.976134,0
293,-75.2265968,39.9774736,0
294,-75.230171,39.978794,0
295,-75.232422,39.979797,0
296,-75.2340579,39.980414,0
297,-75.236045,39.9809279,0
298,-75.236131,39.980785,0
299,-75.2384212,39.9817387,0
300,-75.2390295,39.9819495,0
301,-75.239335,39.981447,0
302,-75.23724,39.98484,0
303,-75.241523,39.982795,0
304,-75.24284,39.983245,0
305,-75.243235,39.983379,0
306,-75.245437,39.984135,0
307,-75.245754,39.984273,0
308,-75.24737,39.985053,0
309,-75.247521,39.985665,0
310,-75.247094,39.983595,0
311,-75.24819,39.985469,0
312,-75.249428,39.986072,0
313,-75.250656,39.986672,0
314,-75.251878,39.987274,0
315,-75.253169,39.987896,0
316,-75.2539906,39.9883105,0
317,-75.239467,39.980914,0
318,-75.2465405,39.9806449,0
319,-75.2465828,39.9808761,0
320,-75.2463536,39.979649,0
321,-75.224715,39.980479,0
322,-75.225039,39.979959,0
323,-75.2243877,39.9810189,0
324,-75.225984,39.981102,0
325,-75.2261573,39.9816511,0
326,-75.2240672,39.9815281,0
327,-75.2265837,39.9820883,0
328,-75.1847492,39.9113413,0
329,-75.1831612,39.9124728,0
330,-75.185741,39.9105615,0
331,-75.056625,40.013457,0
332,-75.055942,40.013814,0
333,-75.057916,40.01272,0
334,-75.2108347,39.9433402,0
335,-75.2103824,40.0848591,0
336,-75.2096509,40.0838684,0
337,-75.209375,40.083345,0
338,-75.0184081,40.0913165,0
339,-75.0169866,40.092789,0
340,-75.208279,40.081277,0
341,-75.1343685,39.9645763,0
342,-75.1342646,39.9644407,0
343,-75.1367046,39.9617437,0
344,-75.1344132,39.9647154,0
345,-75.1433436,40.0082379,0
346,-75.1427741,40.0081645,0
347,-75.1510068,39.9106729,0
348,-75.147835,39.914651,0
349,-75.1437946,40.0082959,0
350,-75.0127621,40.1318026,0
351,-75.015097,40.130891,0
352,-75.2122816,39.9412578,0
353,-75.211725,39.9420711,0
354,-75.2121564,39.9412136,0
355,-75.2125987,39.9408642,0
356,-75.0122312,40.1316874,0
357,-75.2191267,39.9537415,0
358,-75.2200788,39.9538633,0
359,-75.218141,39.953623,0
360,-75.14315,39.942775,0
361,-75.1423305,39.9385103,0
362,-74.981563,40.069522,0
363,-74.982302,40.06642,0
364,-74.979853,40.074733,0
365,-74.9803574,40.0737462,0
366,-75.14387,39.938814,0
367,-75.0883086,39.9868441,0
368,-75.0881189,39.9886802,0
369,-75.071591,40.060908,0
370,-75.071044,40.060593,0
371,-75.072766,40.061554,0
372,-75.1519227,39.9778886,0
373,-75.1525777,39.9779751,0
374,-75.0878093,39.9870048,0
375,-75.1510097,39.9777681,0
376,-75.0870555,39.9861464,0
377,-75.0882067,39.9874763,0
378,-75.1247153,40.0256141,0
379,-75.1254071,40.0255129,0
380,-75.1240887,40.025834,0
381,-75.125385,40.0256444,0
382,-75.1239515,40.0252743,0
383,-75.1235436,40.025334,0
384,-75.1246791,40.0252961,0
385,-75.123516,40.0254663,0
386,-75.172475,39.917024,0
387,-75.1729997,39.9170921,0
388,-75.1662714,39.944794,0
389,-75.1669705,39.9448826,0
390,-75.1755483,39.959193,0
391,-75.1753942,39.9598888,0
392,-75.1739517,39.9589952,0
393,-75.176995,39.9592758,0
394,-75.1991005,39.9307363,0
395,-75.1982549,39.9298609,0
396,-75.2136657,40.0321116,0
397,-75.2137051,40.0321467,0
398,-75.2130876,40.031608,0
399,-75.19948,39.9313223,0
400,-75.151505,40.040612,0
401,-75.1504726,40.0394952,0
402,-75.151249,40.041174,0
403,-75.197185,39.929057,0
404,-75.1504069,39.912433,0
405,-75.1510145,39.9121289,0
406,-75.1445156,40.039844,0
407,-75.1443904,40.0403661,0
408,-75.1447421,40.0390782,0
409,-75.1504948,39.9120304,0
410,-75.150205,40.042182,0
411,-75.1514183,40.0409688,0
412,-75.1500123,39.914074,0
413,-75.2073451,40.0279191,0
414,-75.2055998,40.0286509,0
415,-75.2094484,40.0269733,0
416,-75.2050568,40.0288699,0
417,-75.2050581,40.0279096,0
418,-75.2060488,40.0292649,0
419,-75.203407,40.029561,0
420,-75.1980473,40.0332329,0
421,-75.178631,40.040454,0
422,-75.178712,40.040557,0
423,-75.177757,40.039401,0
424,-75.151209,39.911084,0
425,-75.1510965,39.9120682,0
426,-75.184361,40.034908,0
427,-75.182925,40.034066,0
428,-75.186455,40.033226,0
429,-75.185391,40.035508,0
430,-75.1897923,40.0325416,0
431,-75.1909034,40.0323097,0
432,-75.1904042,40.0330654,0
433,-75.1890621,40.0319056,0
434,-75.1560993,39.9095459,0
435,-75.1919103,40.0321009,0
436,-75.194129,40.03228,0
437,-75.19524,40.032685,0
438,-75.148486,39.913267,0
439,-75.1466158,40.0302326,0
440,-75.1465324,40.0306143,0
441,-75.1467696,40.0295426,0
442,-75.1495849,39.9081092,0
443,-75.1024809,40.0056329,0
444,-75.1032822,40.0056035,0
445,-75.1018254,40.0056569,0
446,-75.2011048,40.0075085,0
447,-75.2001191,40.0069782,0
448,-75.1956456,40.004359,0
449,-75.199531,40.0066203,0
450,-75.0647635,40.0437538,0
451,-75.0653577,40.0440853,0
452,-75.0631732,40.0428674,0
453,-75.0717828,40.0363108,0
454,-75.0723688,40.0366375,0
455,-75.1932373,40.0063707,0
456,-75.050582,40.058769,0
457,-75.0485585,40.0576644,0
458,-75.052022,40.059535,0
459,-75.1944318,40.0030648,0
460,-75.2010635,40.0077614,0
461,-75.039768,40.025551,0
462,-75.039327,40.025034,0
463,-75.040219,40.026061,0
464,-75.037588,40.026679,0
465,-75.0371453,40.0261754,0
466,-75.038038,40.027188,0
467,-75.0339561,40.0285879,0
468,-75.0343599,40.0291005,0
469,-75.0335294,40.0280411,0
470,-75.0524151,40.0190239,0
471,-75.0519742,40.0185114,0
472,-75.0504725,40.0200336,0
473,-75.0509171,40.0205473,0
474,-75.078882,40.010027,0
475,-75.0786267,40.0093743,0
476,-75.076853,40.01051,0
477,-75.0770596,40.0113419,0
478,-75.0887364,40.0109325,0
479,-75.0892191,40.0101893,0
480,-75.0876815,40.0124413,0
481,-75.0837792,40.0085064,0
482,-75.0845921,40.0081687,0
483,-75.082142,40.009187,0
484,-75.082864,40.006792,0
485,-75.080825,40.007056,0
486,-75.0816467,40.0014312,0
487,-75.079783,40.0024293,0
488,-75.0822546,40.0010734,0
489,-75.180884,40.043246,0
490,-75.18206,40.042095,0
491,-75.181701,40.044831,0
492,-75.179981,40.042093,0
493,-75.179606,40.044488,0
494,-75.183101,40.041063,0
495,-75.184095,40.040088,0
496,-75.184831,40.039346,0
497,-75.186595,40.037617,0
498,-75.187137,40.037082,0
499,-75.1874942,40.0367248,0
500,-75.186295,40.036027,0
501,-75.1900932,40.0382307,0
502,-75.2294931,39.8945684,0
503,-75.2296086,39.8944547,0
504,-75.2334323,39.8955738,0
505,-75.225007,39.901971,0
506,-75.2334655,39.8954129,0
507,-75.2365529,39.8945812,0
508,-75.2366751,39.8947363,0
509,-75.2500925,39.8851139,0
510,-75.2490948,39.8862276,0
511,-75.179579,40.054549,0
512,-75.1797079,40.0546268,0
513,-75.179009,40.054175,0
514,-75.184366,40.050068,0
515,-75.184573,40.050403,0
516,-75.184202,40.049774,0
517,-75.2234712,40.025404,0
518,-75.2246861,40.0258943,0
519,-75.2226766,40.0250858,0
520,-75.2141258,39.9937997,0
521,-75.2120819,39.9944368,0
522,-75.2149776,39.9930562,0
523,-75.0289491,40.0422956,0
524,-75.0294177,40.0429087,0
525,-75.028262,40.041374,0
526,-75.2189141,39.9923742,0
527,-75.1619128,39.9792074,0
528,-75.1611343,39.9791046,0
529,-75.1626971,39.979311,0
530,-75.2198428,39.9911896,0
531,-75.158358,40.041487,0
532,-75.1585584,40.041616,0
533,-75.157951,40.041258,0
534,-75.2176313,39.9929076,0
535,-75.2176589,39.9930076,0
536,-75.2169325,39.993175,0
537,-75.2162043,39.9877309,0
538,-75.2182513,39.9925301,0
539,-75.2238213,39.9882973,0
540,-75.222469,39.989076,0
541,-75.1577402,40.0523979,0
542,-75.1581886,40.0519765,0
543,-75.1568893,40.0530453,0
544,-75.225005,39.9876443,0
545,-75.157557,40.055034,0
546,-75.157748,40.055153,0
547,-75.1573144,40.0550211,0
548,-75.1570955,40.0547982,0
549,-75.196882,39.9049609,0
550,-75.1975991,39.9040986,0
551,-75.15026,39.996006,0
552,-75.150348,39.995569,0
553,-75.2010506,39.9026497,0
554,-75.1961331,39.9044864,0
555,-75.1958565,39.9047557,0
556,-75.136433,40.0372089,0
557,-75.1379526,40.0375475,0
558,-75.134135,40.0369123,0
559,-75.1372134,40.0365771,0
560,-75.138109,40.036777,0
561,-75.134354,40.035882,0
564,-75.1457967,40.0312301,0
565,-75.1456666,40.0321204,0
566,-75.1459552,40.030271,0
567,-75.1464711,40.0308945,0
568,-75.1461876,40.0321896,0
569,-75.151857,40.028044,0
570,-75.151263,40.027186,0
571,-75.067684,40.09129,0
572,-75.066135,40.092421,0
573,-75.073304,40.0879679,0
574,-75.066014,40.092603,0
575,-75.06493,40.094719,0
576,-75.065344,40.096167,0
577,-75.06566,40.093145,0
578,-75.065454,40.096592,0
579,-75.0654752,40.097868,0
580,-75.0645362,40.0977816,0
581,-75.06541,40.0982478,0
584,-75.0558761,40.1070341,0
585,-75.085244,40.077159,0
586,-75.084668,40.077757,0
587,-75.0850784,40.0762056,0
588,-75.086134,40.0779808,0
589,-75.08322,40.076719,0
590,-75.084096,40.078312,0
591,-75.082206,40.080108,0
592,-75.081553,40.08067,0
593,-75.0834712,40.0789261,0
594,-75.0806605,40.0812121,0
595,-75.07979,40.081631,0
596,-75.078845,40.082048,0
597,-75.075061,40.084174,0
598,-75.0745301,40.0853718,0
599,-75.0739807,40.087593,0
600,-75.1612468,39.9885658,0
601,-75.1606951,39.9884944,0
602,-75.160924,39.990062,0
603,-75.161389,39.990114,0
604,-75.1599831,39.9945536,0
605,-75.1598096,39.9946197,0
606,-75.1604879,39.9943733,0
607,-75.1994824,39.9349516,0
608,-75.1992956,39.9357277,0
609,-75.1994197,39.9358149,0
610,-75.1995505,39.9345063,0
611,-75.1996691,39.9336825,0
612,-75.1997551,39.9332751,0
613,-75.1984051,39.9305515,0
614,-75.199659,39.9319288,0
615,-75.1969243,39.9291678,0
616,-75.1958678,39.9281395,0
617,-75.1954589,39.9276984,0
618,-75.1941617,39.9275331,0
619,-75.194494,39.926669,0
620,-75.194376,39.926542,0
621,-75.1929723,39.9250482,0
622,-75.1932399,39.9253388,0
623,-75.1923498,39.9243871,0
624,-75.1926994,39.9247521,0
625,-75.1920227,39.9240353,0
626,-75.1916366,39.9236222,0
627,-75.1978032,39.9382091,0
628,-75.1975132,39.9290132,0
629,-75.193615,39.922341,0
630,-75.1404761,39.9652044,0
631,-75.1407019,39.964144,0
632,-75.0284062,40.0567192,0
633,-75.013087,40.0720956,0
634,-75.0115863,40.0713177,0
635,-75.2393588,40.0625199,0
636,-75.2390943,40.0625052,0
637,-75.238824,40.0608163,0
638,-74.987834,40.070106,0
639,-74.988042,40.069174,0
640,-74.987669,40.071591,0
641,-74.988339,40.067792,0
642,-75.071801,39.998167,0
643,-75.072386,39.997875,0
644,-75.07099,39.998583,0
645,-75.1163526,40.0303661,0
646,-75.1162787,40.030375,0
647,-75.078312,40.010819,0
648,-75.078503,40.010731,0
649,-75.115476,40.0304508,0
650,-75.165317,40.067706,0
651,-75.165145,40.067819,0
652,-75.2319407,39.8923401,0
653,-75.165706,40.067438,0
654,-75.2259885,39.8925994,0
655,-75.160206,40.064981,0
656,-75.160634,40.064525,0
657,-75.159774,40.06542,0
658,-75.164637,40.068193,0
659,-75.177616,40.074731,0
660,-75.177235,40.075346,0
661,-75.178027,40.074065,0
662,-75.1464604,39.9466312,0
663,-75.1463513,39.947129,0
664,-75.1497263,40.0160155,0
665,-75.1496853,40.0162,0
666,-75.1498015,40.015665,0
667,-75.1471963,40.0158736,0
668,-75.1472055,40.0153311,0
669,-75.1471855,40.0166244,0
670,-75.1495263,40.0169368,0
671,-75.197882,40.065462,0
672,-75.196638,40.066481,0
673,-75.200192,40.063649,0
674,-75.191116,40.03364,0
675,-75.2362019,40.0508152,0
676,-75.2363142,40.0517155,0
677,-75.2360305,40.0503507,0
678,-75.1624884,39.9531287,0
679,-75.1632596,39.953341,0
680,-75.051425,40.042788,0
681,-75.050643,40.042333,0
682,-75.0853568,39.9934348,0
683,-75.0866132,39.9910202,0
684,-75.052228,40.043271,0
685,-75.2220129,39.9722618,0
686,-75.2226134,39.9721325,0
687,-75.220006,39.968663,0
688,-75.220647,39.9686,0
689,-75.0961715,39.9843374,0
690,-75.218839,39.968783,0
691,-75.175633,40.029862,0
692,-75.176705,40.03046,0
693,-75.1745901,40.0292546,0
694,-75.1405021,39.9548975,0
695,-75.1407198,39.9570603,0
696,-75.1419337,39.9540175,0
697,-75.1426297,39.95378,0
698,-75.142215,39.9537834,0
699,-75.170714,40.049097,0
700,-75.170884,40.049199,0
701,-75.169269,40.048206,0
702,-75.1696336,39.8989337,0
703,-75.155254,40.062431,0
704,-75.155717,40.063155,0
705,-75.15446,40.061153,0
706,-75.150466,39.910295,0
707,-75.150852,39.91034,0
708,-75.150934,39.909965,0
709,-75.160691,40.056831,0
710,-75.162122,40.057638,0
711,-75.158889,40.055768,0
712,-75.179129,40.041065,0
713,-75.150593,39.9116084,0
714,-75.008712,40.128935,0
715,-75.007625,40.129495,0
716,-75.009838,40.128392,0
717,-75.1823429,39.9435945,0
718,-75.1833852,39.9429647,0
719,-75.1819718,39.9438186,0
720,-75.002808,40.124997,0
721,-75.001671,40.12399,0
722,-75.004866,40.128431,0
723,-75.2414728,39.952278,0
724,-75.2407819,39.9521925,0
725,-75.2420628,39.9523511,0
726,-75.1417224,40.0207436,0
727,-75.1437519,40.0197352,0
728,-75.1420148,40.02064,0
729,-75.147151,40.0190096,0
730,-75.2238339,39.926782,0
731,-75.2238948,39.9267392,0
732,-75.1424445,40.0206954,0
733,-75.2219855,39.9280784,0
734,-75.221694,39.924581,0
735,-75.221532,39.924813,0
736,-75.2243376,39.9264279,0
737,-75.2451809,39.944077,0
738,-75.2443493,39.9443855,0
739,-75.2458752,39.9438213,0
740,-75.234848,39.9355513,0
741,-75.2347618,39.9356823,0
742,-75.2352608,39.9350068,0
743,-75.1804986,39.9882182,0
744,-75.1804235,39.9885637,0
745,-75.1805819,39.9878353,0
746,-75.1740866,39.9026327,0
747,-75.1740253,39.9029079,0
748,-75.1817623,39.8983628,0
749,-75.1428161,39.9542226,0
750,-75.1429093,39.9537814,0
751,-75.1447264,39.9545527,0
752,-75.1445634,39.9553195,0
753,-75.1702709,39.8987342,0
754,-75.122278,39.9725201,0
755,-75.1217912,39.9738656,0
756,-75.120777,39.973588,0
757,-75.1231783,39.9732874,0
758,-75.2323153,39.9917981,0
759,-75.2336737,39.9918608,0
760,-75.1247135,39.9722476,0
761,-75.2310619,39.9917403,0
762,-75.20555,40.048448,0
763,-75.206526,40.047489,0
764,-75.204442,40.049512,0
765,-75.1185406,39.9742927,0
766,-75.1247938,39.970728,0
767,-75.173724,40.035012,0
768,-75.17271,40.034365,0
769,-75.173951,40.035193,0
770,-75.177818,40.03111,0
771,-75.1789004,40.0317563,0
772,-75.266349,39.977748,0
773,-75.265699,39.977346,0
774,-75.266789,39.9780141,0
775,-75.193373,40.053798,0
776,-75.1939417,40.0543665,0
777,-75.1936268,40.0523814,0
778,-75.1727071,39.9105811,0
779,-75.1723787,39.9117455,0
780,-75.1642041,39.9577322,0
781,-75.1643685,39.9569379,0
782,-75.203602,40.074328,0
783,-75.204902,40.075122,0
784,-75.203427,40.07418,0
785,-75.1652862,39.9579379,0
786,-75.2090621,39.8855957,0
787,-75.2572014,39.8762855,0
788,-75.246318,39.8810554,0
789,-75.2463294,39.8823939,0
790,-75.1742375,39.8992814,0
791,-75.1827256,39.898352,0
792,-75.1641758,39.957858,0
793,-75.1478167,39.9225127,0
794,-75.1009914,39.9824665,0
795,-75.103593,39.9809617,0
796,-75.0828346,39.9963051,0
797,-75.0450812,40.0196837,0
798,-75.0635653,40.0102546,0
799,-75.1400059,39.9610633,0
800,-75.1264319,39.9693102,0
801,-75.11659,39.9750011,0
802,-75.1222528,39.9716186,0
803,-75.0276213,40.0258755,0
804,-75.0027184,40.0437032,0
805,-75.0876134,40.0288262,0
806,-75.088206,40.0282143,0
